Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72)
0.00024056376287161018,0.07995425328791024,3.76,0.0,0.5268861796422786,0.9999664188216816,1.016600574545603e-05,0.0,3.1217749711836575e-09,4.743314666614481e-06,2.225894485898129e-09,5.838932833504469e-07,1.4167286327942064e-11,7.336647962455874e-16,5.410244920124865e-10,2.7859804902577208e-09,3.033232512592998e-07,2.354410308915445e-06,2.642635434825742e-06,4.720907445304589e-11,8.941038479776015e-10,3.6519324779508073e-06,9.93761598116363e-06,1.0297668137391918e-10,2.5945606290525133e-09,1.4995130858517306e-14,5.5476294330221045e-11,6.83385207254519e-11,1.8989095773486216e-12,1.6615582628460665e-14,2.4027304781988002e-08,2.672908386068962e-07,2.760249856221566e-09,1.353217757233112e-13,1.6078603924452954e-13,1.6031369833262611e-12,1.459489537826881e-05,1.8150023437517806e-17,1.9432749924618005e-19,2.1348308622828107e-15,4.769348222546736e-17,4.7823408421555104e-14,1.0585525327474376e-13,2.901271228172828e-15,8.97209337011477e-21,5.3805840261114574e-21,8.730267492445756e-22,2.3317901212617074e-27,3.162829788312695e-19,4.916008186489657e-19,2.1995193399666608e-21,4.545047879280201e-14,1.5068265053739467e-19
0.00026367202075994076,0.07995425144857335,3.76,0.0,0.5268833982657919,0.9999634037137662,1.2289175986098509e-05,0.0,3.4590294775733205e-09,5.199733377565349e-06,2.2258907627712905e-09,6.471568978484474e-07,1.4167235540946028e-11,7.3366200194898e-16,5.468011994474862e-10,2.7859419277418872e-09,3.3425479576780916e-07,2.5810483054829694e-06,2.8757961098056527e-06,4.720841384388631e-11,9.622557658932107e-10,4.048745629070096e-06,1.2027838977832425e-05,1.246109512723343e-10,3.4741562355279445e-09,1.9788570432860893e-14,6.102372314627085e-11,9.141798871759098e-11,2.1046513655251234e-12,2.1927668522558447e-14,2.609761625020585e-08,3.1762868607224187e-07,3.295612553121358e-09,1.6629065925446677e-13,1.8046912590994195e-13,1.7878425431075782e-12,1.4594851371619298e-05,2.0369828189172928e-17,2.520892570876394e-19,2.3799781649563066e-15,5.701787586515926e-17,5.7006099632171e-14,1.286956574972003e-13,3.4583933378966392e-15,1.2661871118733933e-20,7.101788975810484e-21,1.1376262257119847e-21,3.0510759379435215e-27,4.484091916918481e-19,6.024317211139778e-19,2.7196924074947464e-21,5.1532065518421896e-14,1.864598378348879e-19
0.00028678027864827133,0.07995424950534567,3.76,0.0,0.526880389442899,0.9999601612562646,1.463237506462476e-05,0.0,3.80367239087998e-09,5.656206042267244e-06,2.225886996523425e-09,7.117681777278913e-07,1.41671935120441e-11,7.336595299272744e-16,5.526778947603649e-10,2.785902209572654e-09,3.65517651222421e-07,2.8076853702442596e-06,3.1055174211612333e-06,4.720773593634162e-11,1.0318471536366134e-09,4.454011268098999e-06,1.433530312404863e-05,1.4848914904167873e-10,4.5458735659437715e-09,2.5766956910675288e-14,6.686521882096424e-11,1.1952195719357324e-10,2.3147742738930117e-12,2.8552973547317796e-14,2.813325443232564e-08,3.7166324684167817e-07,3.874822862073796e-09,2.0121026016827124e-13,2.0151716618593285e-13,1.978331197935131e-12,1.4594804046715203e-05,2.2743732341166188e-17,3.2100669677193445e-19,2.6355394484581145e-15,6.769484512688913e-17,6.695110654211897e-14,1.541334906603011e-13,4.061765433108452e-15,1.7421510711356196e-20,9.166684525057006e-21,1.4525272374617257e-21,3.918503903460131e-27,6.195696387760682e-19,7.272369255051743e-19,3.307330517237068e-21,5.789014381161528e-14,2.272454913234333e-19
0.0003098885365366019,0.07995424745786524,3.76,0.0,0.5268771484058081,0.9999566867328896,1.7200391847796823e-05,0.0,4.155775487984326e-09,6.1127335497821904e-06,2.225883186670067e-09,7.777427620866372e-07,1.416711139560528e-11,7.336553739801856e-16,5.586560165463669e-10,2.785861332062959e-09,3.9711751434929164e-07,3.0343214568533334e-06,3.3318596322233722e-06,4.7207040986621487e-11,1.1028949694582177e-09,4.8678274105275155e-06,1.686461282350973e-05,1.7465839974475207e-10,5.833364574163673e-09,3.317646099739083e-14,7.306202215726138e-11,1.532674671626826e-10,2.52932896728558e-12,3.676432987918112e-14,3.0136071668368955e-08,4.2925539879001683e-07,4.497160275568023e-09,2.402984087329036e-13,2.2413326376445903e-13,2.1747091616156503e-12,1.4594753334720488e-05,2.52946225754926e-17,4.0234218841568963e-19,2.9026858221127496e-15,7.992084001468914e-17,7.766682148932109e-14,1.822820224717124e-13,4.711895433900633e-15,2.345921261932877e-20,1.161126290443297e-20,1.822821906552612e-21,4.953304843347951e-27,8.375326369840652e-19,8.66784416926675e-19,3.965357533992344e-21,6.453015559932225e-14,2.73401892193582e-19
0.0003329967944249325,0.0799542453058029,3.76,0.0,0.5268736703407694,0.9999529753815918,1.9998059393523225e-05,0.0,4.5154051563315675e-09,6.569316925022054e-06,2.225879332727846e-09,8.450952111191897e-07,1.4167022542370483e-11,7.33650902630377e-16,5.647369200048923e-10,2.7858192960765934e-09,4.2906015995956164e-07,3.260956519324569e-06,3.5548842653615035e-06,4.7206329328532996e-11,1.1754150164567592e-09,5.290285276457682e-06,1.9620423602669708e-05,2.0316639142543806e-10,7.361570234175014e-09,4.230239698247874e-14,7.967547832611356e-11,1.9330517886310013e-10,2.7483625907520623e-12,4.6877956096400526e-14,3.210794265250198e-08,4.902696328323993e-07,5.161944086532814e-09,2.837799135400572e-13,2.485217894305091e-13,2.37708297671882e-12,1.45946991661312e-05,2.804552891384386e-17,4.974326338864104e-19,3.1827072694736074e-15,9.39167246215511e-17,8.916938349422791e-14,2.1326209215404209e-13,5.4097611766851705e-15,3.1008972055175126e-20,1.447306746111457e-20,2.253832318858922e-21,6.176336785565131e-27,1.1110534431218249e-18,1.0218666596484265e-18,4.696645005450082e-21,7.145792076344563e-14,3.2530906418244345e-19
0.00035610505231326305,0.07995424304886257,3.76,0.0,0.5268699503915845,0.9999490223982466,2.3030251465762165e-05,0.0,4.882622443458439e-09,7.025957332311883e-06,2.2258754342161965e-09,9.138390157249429e-07,1.4166954742673659e-11,7.336472561010616e-16,5.709218765674839e-10,2.785776102642296e-09,4.6135143614372154e-07,3.4875905121215956e-06,3.774653949789254e-06,4.720560129953724e-11,1.2494219526712845e-09,5.721469350404786e-06,2.2607438448576354e-05,2.3406134208874555e-10,9.156760806539361e-09,5.3472501963526835e-14,8.676711674080887e-11,2.403204232570908e-10,2.9719188005104797e-12,5.925709105468503e-14,3.405076583994104e-08,5.545740328146624e-07,5.868533880668516e-09,3.318864443689471e-13,2.7488853396482435e-13,2.58555937565595e-12,1.4594641470829321e-05,3.1019642049909555e-17,6.07692405584694e-19,3.4770178946165294e-15,1.099289426633211e-16,1.0148329746052046e-13,2.4720266750188086e-13,6.156847975989647e-15,4.0332715361997855e-20,1.7791354561110913e-20,2.7511339103700327e-21,7.610219584995982e-27,1.4499575154041666e-18,1.1933001837209655e-18,5.504024737075216e-21,7.867964041479605e-14,3.833653771599124e-19
0.0003792133102015936,0.07995424068678063,3.76,0.0,0.5268659836630856,0.9999448229403067,2.6301879080538958e-05,0.0,5.257483104765965e-09,7.482656078897263e-06,2.225871490658914e-09,9.839866068307957e-07,1.416687743260762e-11,7.33643178764495e-16,5.772120738101982e-10,2.785731750322325e-09,4.939972594812786e-07,3.7142233902121422e-06,3.9912322742523e-06,4.720485719654717e-11,1.324929301009883e-09,6.161457439318263e-06,2.5830404178890645e-05,2.673919676123691e-10,1.1246575376038766e-08,6.706037021675372e-14,9.439872407522044e-11,2.950342349856465e-10,3.2000377939823343e-12,7.431579936685415e-14,3.596646478903548e-08,6.220402522311658e-07,6.616330058533373e-09,3.848563998665975e-13,3.034411034976661e-13,2.800245142052822e-12,1.4594580178136002e-05,3.424035735632169e-17,7.346163158825515e-19,3.787161312782e-15,1.2823067450768972e-16,1.1464197659594791e-13,2.8424152927029475e-13,6.955181524927492e-15,5.172261579548478e-20,2.1607273885529635e-20,3.32058158318126e-21,9.279484294910107e-27,1.8652307599044926e-18,1.3819251172585686e-18,6.390301392947146e-21,8.620196257259795e-14,4.479881807328826e-19
0.0004023215680899242,0.07995423821932603,3.76,0.0,0.526861765224588,0.9999403721304253,2.9817887081107984e-05,0.0,5.640037649667889e-09,7.93941461828771e-06,2.2258675015789185e-09,1.0555493644351715e-06,1.4166779912406703e-11,7.336382305479271e-16,5.83608616453889e-10,2.785686239178968e-09,5.270036102527606e-07,3.940855108988149e-06,4.204683644482558e-06,4.720409734354018e-11,1.4019494593952635e-09,6.610320728847224e-06,2.9294107842234774e-05,3.0320745079208985e-10,1.3660060593264732e-08,8.348904682758625e-14,1.0263241058592307e-10,3.5820436507322174e-10,3.4327563389292804e-12,9.252295327721131e-14,3.785698943701831e-08,6.925434879062993e-07,7.404774385416897e-09,4.4293476452946757e-13,3.343891706076721e-13,3.0212469724025787e-12,1.4594515216864451e-05,3.773130294084392e-17,8.797825940147471e-19,4.1148161259496465e-15,1.4912297039669463e-16,1.2868820324768756e-13,3.245260903179866e-13,7.80735584318555e-15,6.55036066169852e-20,2.5964067870632868e-20,3.968338687763233e-21,1.1210736368710615e-26,2.369117441639873e-18,1.5886046809758255e-18,7.358265475140578e-21,9.403203184469438e-14,5.196144728020051e-19
0.00042542982597825477,0.07995423564630003,3.76,0.0,0.5268572901133166,0.9999356650600506,3.3583250742594196e-05,0.0,6.030331386146414e-09,8.396234553630716e-06,2.2258634664996723e-09,1.1285376264058395e-06,1.416668748632345e-11,7.336334495879328e-16,5.901125268398537e-10,2.785639571598866e-09,5.603765276785514e-07,4.167485624253068e-06,4.4150731457447365e-06,4.720332210586633e-11,1.480493710381781e-09,7.068123838088059e-06,3.3003373149374934e-05,3.415574115602044e-10,1.64277085292865e-08,1.032347869042262e-13,1.11530669644993e-10,4.3062627107927944e-10,3.6701078017996505e-12,1.1440639778340093e-13,3.9724317306592956e-08,7.659624506608402e-07,8.233350568302076e-09,5.06372951734788e-13,3.6794451705372765e-13,3.2486713381186274e-12,1.4594446515372504e-05,4.1516344682417517e-17,1.0448558768062212e-18,4.4618014881850564e-15,1.7293586070420717e-16,1.4367450246845637e-13,3.682143610107732e-13,8.716555927263847e-15,8.203611632004475e-20,3.0907303323445967e-20,4.700910629541333e-21,1.343284024937229e-26,2.9752267112634754e-18,1.814224633851926e-18,8.410706342756757e-21,1.0217750084198452e-13,5.987016129428171e-19
0.00044853808386658534,0.07995423296753609,3.76,0.0,0.5268525533378055,0.9999306967929886,3.7602972404518564e-05,0.0,6.428404463832831e-09,8.853117641124484e-06,2.225859384948514e-09,1.2029606970522965e-06,1.4166600453534994e-11,7.336288473858681e-16,5.967247447538082e-10,2.7855917492410538e-09,5.941221051856334e-07,4.394114892291928e-06,4.622466410458156e-06,4.720253183881032e-11,1.5605722302003257e-09,7.53492487295037e-06,3.696305693378032e-05,3.8249187828812593e-10,1.958149356786752e-08,1.268309809659019e-13,1.2115643064557434e-10,5.131340827907858e-10,3.912122175355393e-12,1.4055729947244238e-13,4.157045464183017e-08,8.421793331084807e-07,9.101584857891965e-09,5.754286299199223e-13,4.04321081810811e-13,3.482624348024793e-12,1.4594374001614519e-05,4.5619591800706777e-17,1.2315902233906044e-18,4.830082806592553e-15,2.0002945083675957e-16,1.5966342495116389e-13,4.1547606950700084e-13,9.686574898371208e-15,1.0171905164061815e-19,3.648513513567368e-20,5.525183129748341e-21,1.5977127947107846e-26,3.698648723984242e-18,2.0596926582290564e-18,9.550425299091644e-21,1.1064654273175287e-13,6.857280903563358e-19
0.0004716463417549159,0.07995423018289986,3.76,0.0,0.526847549881273,0.9999254623689391,4.188207813017223e-05,0.0,6.83429191572219e-09,9.310065793310145e-06,2.225855256450284e-09,1.2788268554670263e-06,1.4166500174569076e-11,7.336236578764773e-16,6.034461278021379e-10,2.7855427733780286e-09,6.28246485684228e-07,4.6207428698730394e-06,4.826929490782024e-06,4.7201726893601856e-11,1.6421940978040517e-09,8.01077547807732e-06,4.1178045640675e-05,4.2606126036212463e-10,2.3154908253751144e-08,1.548722400159514e-13,1.3157310536520556e-10,6.066015413936857e-10,4.158826105557292e-12,1.7163467215981266e-13,4.3397437470562965e-08,9.210797746934735e-07,1.0009046674093169e-08,6.503655376180921e-13,4.437351067659822e-13,3.723211611273369e-12,1.459429760319294e-05,5.0065413143341773e-17,1.4418321260544784e-18,5.221777512876711e-15,2.3079498390637017e-16,1.7672773661244836e-13,4.664939453274908e-13,1.0721825483611781e-14,1.2499305917513403e-19,4.2748598790361627e-20,6.448464758100464e-21,1.8877629109755577e-26,4.5560815269581795e-18,2.3259377068064417e-18,1.0780249370313511e-20,1.1944788945206413e-13,7.811943522149088e-19
0.0004947545996432464,0.07995422729228904,3.76,0.0,0.526842274704974,0.9999199568070021,4.642561439177059e-05,0.0,7.24802369856235e-09,9.76708108226757e-06,2.2258510805279215e-09,1.3561433636582506e-06,1.4166391646882079e-11,7.336180854505763e-16,6.102774520955957e-10,2.785492647039664e-09,6.627558568576778e-07,4.847369514213167e-06,5.028528736173615e-06,4.720090765399513e-11,1.7253673038503065e-09,8.495720887472469e-06,4.565325184363549e-05,4.723163222137642e-10,2.718299801616852e-08,1.8801863306145398e-13,1.428446278784936e-10,7.119429100903776e-10,4.410242917784048e-12,2.0837007113449747e-13,4.5207332591271715e-08,1.0025528240870743e-06,1.0955349253298463e-08,7.314532849008207e-13,4.864052766333173e-13,3.9705381007423064e-12,1.459421724740966e-05,5.487845278736708e-17,1.6775235192829772e-18,5.639160893922234e-15,2.6565587155911117e-16,1.9495051369477867e-13,5.214651727985674e-13,1.1827345761670202e-14,1.5234410076104792e-19,4.975194847429308e-20,7.478535990240445e-21,2.2171332359687237e-26,5.565970055545688e-18,2.6139093013970025e-18,1.2103045334744294e-20,1.2859087896929876e-13,8.85623704224798e-19
0.000517862857531577,0.07995422429563333,3.76,0.0,0.5268367227515279,0.9999141751091596,5.123864478075387e-05,0.0,7.66962473203358e-09,1.0224165742807251e-05,2.22584685670808e-09,1.4349164745054833e-06,1.416628681453783e-11,7.336126197031354e-16,6.172194124381483e-10,2.7854413741764754e-09,6.976564464773266e-07,5.073994783006246e-06,5.227330675999326e-06,4.7200074522320025e-11,1.8100987592471606e-09,8.989799974050505e-06,5.039361078822089e-05,5.213081587427463e-10,3.170239468342757e-08,2.2700007254188156e-13,1.5503548807366007e-10,8.30113854052893e-10,4.666392642491849e-12,2.5157245066032374e-13,4.700223848239438e-08,1.0864908990467175e-06,1.1940150315963206e-08,8.189671364757518e-13,5.325527727065114e-13,4.224708016998267e-12,1.4594132861316715e-05,6.008363609213676e-17,1.9407048048757153e-18,6.084672051200832e-15,3.0506870773572967e-16,2.14425143442818e-13,5.806030196915301e-13,1.3008799175591633e-14,1.8430738268670526e-19,5.755304114898043e-20,8.623704861589008e-21,2.5898482298485704e-26,6.748658767805531e-18,2.9245767646662065e-18,1.3521733803624175e-20,1.3808549219503794e-13,9.995632960959527e-19
0.0005409711154199076,0.07995422119289447,3.76,0.0,0.5268308889482252,0.9999081122637271,5.632624674262793e-05,0.0,8.099114936921882e-09,1.0681322175597886e-05,2.2258425845137275e-09,1.5151514395506458e-06,1.4166178461350095e-11,7.336069635658149e-16,6.242726224279066e-10,2.785388958387116e-09,7.329545177364155e-07,5.300618634463286e-06,5.42340190713404e-06,4.719922789802022e-11,1.8963943034382693e-09,9.493045298174756e-06,5.5404076962153874e-05,5.730881721730025e-10,3.675134870422518e-08,2.7262084354364725e-13,1.6821075884727313e-10,9.621122875893337e-10,4.927292040350986e-12,3.021331805473258e-13,4.8784286131553005e-08,1.1727897438538314e-06,1.29631527528299e-08,9.13187783255961e-13,5.824012821020827e-13,4.485824652867317e-12,1.459404437176655e-05,6.57061707993983e-17,2.2335178614812872e-18,6.560919917850133e-15,3.495242473877031e-16,2.352552319483288e-13,6.441386445727529e-13,1.4272468910345642e-14,2.2147168349433293e-19,6.621375844114238e-20,9.892868213684745e-21,3.0102907698991696e-26,8.126559626702904e-18,3.258928414426048e-18,1.503930432325899e-20,1.4794238394420118e-13,1.1235852003790667e-18
0.0005640793733082382,0.07995421798406614,3.76,0.0,0.5268247682103097,0.9999017632487814,6.169350833575021e-05,0.0,8.536509272292478e-09,1.1138552950163665e-05,2.2258382634631256e-09,1.596852516635937e-06,1.4166059849638732e-11,7.336008396141072e-16,6.314376149466323e-10,2.7853354039042027e-09,7.686563645963839e-07,5.52724102730561e-06,5.616808986464801e-06,4.719836819447e-11,1.9842587127170974e-09,1.000548315524879e-05,6.0689620691578736e-05,6.277080505800379e-10,4.2369759991101903e-08,3.257642709681798e-13,1.8243611706706694e-10,1.108979186408092e-09,5.192954626897369e-12,3.6103121520281126e-13,5.055563978225534e-08,1.2613483844537285e-06,1.402410532805752e-08,1.0144011014370733e-12,6.361770207284357e-13,4.753990258656938e-12,1.4593951705462292e-05,7.17715495998054e-17,2.5582090325466147e-18,7.070689297286461e-15,3.995483481607904e-16,2.5755442212022505e-13,7.123230847575669e-13,1.562524681463444e-14,2.64484130077451e-19,7.580048589511611e-20,1.129558115316094e-20,3.4832392269333735e-26,9.724337329964071e-18,3.617970713289995e-18,1.6658831083219808e-20,1.5817292054982732e-13,1.2582875966757479e-18
0.0005871876311965687,0.07995421466917413,3.76,0.0,0.5268183554442426,0.9998951230355598,6.734552501344953e-05,0.0,8.981817771752539e-09,1.159586080779744e-05,2.2258338930783734e-09,1.6800229774170939e-06,1.4165938010904377e-11,7.335945357431323e-16,6.387148426067409e-10,2.7852807162468603e-09,8.047683071520986e-07,5.75386192076581e-06,5.8076183282893275e-06,4.719749585020291e-11,2.073695708404042e-09,1.0527133622560114e-05,6.625522476288979e-05,6.852197481755282e-10,4.8599207302133324e-08,3.8739751666681043e-13,1.9777785840585938e-10,1.2717993628931758e-09,5.4633906967988504e-12,4.2933840581419543e-13,5.2318497596155204e-08,1.3520690814270527e-06,1.512280339743466e-08,1.122897891973622e-12,6.941087599561284e-13,5.029305908115613e-12,1.4593854789007301e-05,7.830555305787919e-17,2.917132120005973e-18,7.616947020678307e-15,4.557028989167928e-16,2.8144612612868427e-13,7.854294250198135e-13,1.707461712975478e-14,3.1405547693383717e-19,8.638465178202545e-20,1.2842135011077238e-20,4.013909513784127e-26,1.1569113886917232e-17,4.002727344360939e-18,1.838348865685272e-20,1.6878922476835107e-13,1.4042960762210387e-18
0.0006102958890848993,0.0799542112482761,3.76,0.0,0.5268116455509412,0.9998881865918336,7.328739642896874e-05,0.0,9.435045579102191e-09,1.2053248664407948e-05,2.2258294728773104e-09,1.7646651147805139e-06,1.4165815659278822e-11,7.335881625892757e-16,6.461046779287143e-10,2.785224901354975e-09,8.412966870193433e-07,5.980481274622335e-06,5.995896106568992e-06,4.719661131425515e-11,2.1647079647414e-09,1.1058010605545635e-05,7.210588106971907e-05,7.456754673250749e-10,5.548297607715957e-08,4.585764972880181e-13,2.143029061505285e-10,1.451702202300211e-09,5.738607347822813e-12,5.082249458807117e-13,5.40750922288955e-08,1.444857280922107e-06,1.6259089639841236e-08,1.2389736081110614e-12,7.564278202335019e-13,5.311871365207791e-12,1.4593753548954124e-05,8.533424884900827e-17,3.3127513506976147e-18,8.202848152754025e-15,5.185867165490923e-16,3.070631779563604e-13,8.637551455544437e-13,1.8628635368539515e-14,3.709659487799685e-19,9.804330992715982e-20,1.4543641821258964e-20,4.608001330604545e-26,1.3690694849163103e-17,4.414238250889941e-18,2.021656904531105e-20,1.7980422051300147e-13,1.5622650772077912e-18
0.0006334041469732299,0.07995420772146201,3.76,0.0,0.5268046334290011,0.9998809488852571,7.952422326284653e-05,0.0,9.896192983400699e-09,1.251071961324555e-05,2.225825002369844e-09,1.850780250180463e-06,1.4165686758155572e-11,7.335814715096056e-16,6.536074136408242e-10,2.7851679653658985e-09,8.782478627394283e-07,6.207099049220569e-06,6.181708161930799e-06,4.7195715042356724e-11,2.2572971167479597e-09,1.159812188357739e-05,7.824658728479737e-05,8.091276424474332e-10,6.306608464483576e-08,5.404509138646386e-13,2.3207881408966518e-10,1.6498623577939597e-09,6.018608504557861e-12,5.989649401143826e-13,5.582769131731612e-08,1.5396215636763582e-06,1.7432854800099405e-08,1.3629280723370118e-12,8.233680288427155e-13,5.601784951763645e-12,1.4593647911853762e-05,9.28839869997851e-17,3.747644297899467e-18,8.831742173501287e-15,5.888364039069514e-16,3.345474128852023e-13,9.476246460320019e-13,2.0295902759170145e-14,4.36071712193101e-19,1.1085978861250124e-19,1.6412128289085524e-20,5.271749854088149e-26,1.612181971459926e-17,4.853558638689907e-18,2.2161499780935332e-20,1.9123167491520764e-13,1.7328794625505833e-18
