Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28)
0.00013864533355421977,0.06766545806008979,3.76,0.0,0.5207242640723837,0.9905494365159592,0.0086254321586568,0.0,1.404675528627797e-06,0.0012611894626813327,4.1995181932355714e-07,0.00033815352839672855,4.059086562703652e-12,1.267894487528614e-14,2.9415154136238367e-07,3.0130748364363637e-07,0.0002899771930466365,0.0005820110524590992,0.0001966804950706027,1.057719044098903e-08,8.735397546914486e-07,0.0001319565517603027,0.00812447335830777,9.226724078264231e-06,0.0006578435268007009,2.5559434581810594e-07,3.8096890523283665e-06,3.673987683568792e-05,2.5454298683544888e-09,2.209892721897483e-08,1.9593812546913607e-05,5.419167189060115e-05,2.4320128888531288e-05,7.50952044103136e-09,1.4033205839955983e-08,8.016125564047034e-08,8.731450493397133e-05,1.2003380632921561e-11,4.923062423119945e-13,3.070477051819821e-09,1.8687528979471677e-10,9.59442600714684e-09,2.531264015117793e-07,7.842979980663682e-11,1.1498112378621984e-11,2.3358983537786285e-12,8.177425503658214e-13,1.7292473589357556e-17,6.265266604918395e-10,6.653757590316678e-14,2.1536767765633985e-13,1.3321080985443122e-08,2.4023746020738916e-13,2.3871916264813545e-11,5.334796412711628e-07,2.3284885134151862e-14,3.8855662999007467e-11,9.550649588742807e-12,1.2899342580279045e-09,2.959818876366787e-13,5.415437350844595e-13,1.980215433200057e-17,1.902892035050176e-09,4.162145497811384e-12,8.9305092941029e-10,1.8028125459580916e-19,3.722870839325347e-18,4.6861024046820433e-17,4.596156381271635e-14,3.6025664966702417e-13,8.969392101742466e-20,1.4710554617760635e-12,1.1477473744232703e-17,1.0550308434017042e-11,1.250110799168382e-08,1.732334542045842e-12,1.2820498102013643e-15,1.0910302140755398e-09,4.906244525434922e-10,7.632091036822459e-08,1.3699009309863352e-16
0.00014045925509486155,0.06766551170099451,3.76,0.0,0.5205395364290655,0.9903896487681807,0.008781938553061301,0.0,1.4065498241440732e-06,0.001278649664808562,4.199111061448458e-07,0.0003384760314672076,4.058035143539556e-12,1.267566059200544e-14,2.9432611360168286e-07,3.012607512998606e-07,0.0002943425885020563,0.0005895836676108292,0.00019691721423639692,1.057647679966509e-08,8.745302639751277e-07,0.00013206126832824007,0.008270355163477643,9.467254890287788e-06,0.0006717391627904997,2.6117612261746905e-07,3.8789989935478225e-06,3.760709353751423e-05,2.5474481396362216e-09,2.2577900560969218e-08,1.9800531820991803e-05,5.441518433340892e-05,2.5049398142350696e-05,7.524154240498261e-09,1.427636382754146e-08,8.09941664722478e-08,8.7300420036058e-05,1.2211301516097506e-11,5.041111040335278e-13,3.138443929529753e-09,1.9133211562692896e-10,9.813614554584994e-09,2.63066785032522e-07,8.020861126199863e-11,1.2110276077879148e-11,2.4306081822250693e-12,8.506685845983503e-13,1.7993020217189988e-17,6.586548468070345e-10,6.668456457533732e-14,2.23697515043269e-13,1.3338169817779322e-08,2.4806299298182463e-13,2.4599591436757006e-11,5.528025807549373e-07,2.381070384454821e-14,3.951470068390076e-11,9.840341801800223e-12,1.3293221337876388e-09,3.015373811834911e-13,5.41637231656538e-13,2.0516073874688248e-17,1.9545662917801605e-09,4.364569846565556e-12,9.17166466550939e-10,1.8907064540301237e-19,3.907481980833221e-18,4.828236774683593e-17,4.7845521099134185e-14,3.602270180888164e-13,9.335533245523581e-20,1.5545578795934987e-12,1.2053791841184651e-17,1.0913121073609516e-11,1.2495614152559247e-08,1.764901169295046e-12,1.300428541818432e-15,1.0925710974096399e-09,4.904690162794263e-10,7.836891928950362e-08,1.4600117621893852e-16
0.00014227317663550334,0.06766556545443034,3.76,0.0,0.5203546677076591,0.9902297642274314,0.008938592513654487,0.0,1.408330533892732e-06,0.0012961197342268413,4.1987038888544715e-07,0.0003387782392244797,4.056983409504165e-12,1.2672375327248208e-14,2.9449124803420654e-07,3.0121432456319787e-07,0.00029870777649629706,0.0005971549630188046,0.00019713947952472105,1.0575776343367119e-08,8.754737565129819e-07,0.00013215800017402923,0.008416351193169547,9.710530541169489e-06,0.0006856547904717075,2.6676509902272257e-07,3.948494806930104e-06,3.8479371963431704e-05,2.5493126954345695e-09,2.3057337628846525e-08,2.0002176512570998e-05,5.4627269002122054e-05,2.5786063001148847e-05,7.537899589900382e-09,1.4519986489007371e-08,8.181488480624837e-08,8.728632660604844e-05,1.2419620237751707e-11,5.159809133476744e-13,3.2067406195408075e-09,1.95812219967528e-10,1.0034142955759666e-08,2.7323535389220056e-07,8.199778349431429e-11,1.2744438038141118e-11,2.5274939939095625e-12,8.843536502478501e-13,1.870980892765925e-17,6.919850194330355e-10,6.682392810174434e-14,2.3221503938969836e-13,1.3354754146670952e-08,2.5604034336578196e-13,2.5338663966958995e-11,5.724277779203778e-07,2.434186342100728e-14,4.017323484340099e-11,1.0134501759719562e-11,1.369165601588196e-09,3.0709293470752563e-13,5.417303855228901e-13,2.1240974610548965e-17,2.0068354003961553e-09,4.573834220311923e-12,9.415534763019165e-10,1.981577654583252e-19,4.098344024535931e-18,4.972563117658655e-17,4.9773909952463004e-14,3.601982991073667e-13,9.710222288886327e-20,1.641419926221016e-12,1.2649873949833011e-17,1.128231224520995e-11,1.2490129334151165e-08,1.7975406079731806e-12,1.3187607019405162e-15,1.0940508004590751e-09,4.903140152695116e-10,8.04433699242077e-08,1.554585607868503e-16
0.00014408709817614513,0.06766561932055465,3.76,0.0,0.5201696686917447,0.9900697907553196,0.009095383669939438,0.0,1.4100220393294065e-06,0.00131359932884197,4.198296660793606e-07,0.0003390611314885938,4.055931378547148e-12,1.2669089137427521e-14,2.946474053400905e-07,3.0116819287765366e-07,0.00030307261530459806,0.0006047249395212369,0.0001973480965469058,1.0575088739263677e-08,8.763725179455281e-07,0.0001322471350207117,0.008562452873267908,9.956526626577456e-06,0.0006995887694095468,2.723606447025115e-07,4.018181085347457e-06,3.9356629585425833e-05,2.5510309990203145e-09,2.3537183677694292e-08,2.01988241428908e-05,5.4828391027057194e-05,2.6529940743056286e-05,7.550797448427435e-09,1.4764094729538227e-08,8.26235089077611e-08,8.727222533691638e-05,1.2628354650975224e-11,5.279144127632813e-13,3.2753608186868004e-09,2.0031515636400872e-10,1.0255993621827135e-08,2.836331811889149e-07,8.379716757920949e-11,1.3400966726925158e-11,2.6265642631894955e-12,9.188008684219324e-13,1.9442904732652755e-17,7.265434560906028e-10,6.695602462526491e-14,2.409212719353297e-13,1.3370838841460054e-08,2.6417028179059266e-13,2.608915886314718e-11,5.923513256957675e-07,2.4878414845233677e-14,4.083125576501683e-11,1.0433137243339188e-11,1.4094571481046607e-09,3.126483597282705e-13,5.41823204127582e-13,2.197670608377842e-17,2.059693662422225e-09,4.790069342184177e-12,9.662091474071693e-10,2.075483199638207e-19,4.2955720838247e-18,5.1190852512513423e-17,5.174692448622867e-14,3.6017049600744415e-13,1.0093492845767506e-19,1.7317180863569874e-12,1.326608951740256e-17,1.1657877386304393e-11,1.2484653411134236e-08,1.830250696537207e-12,1.3370471074167685e-15,1.0954723709321576e-09,4.901594375353645e-10,8.254422577529325e-08,1.653772478829843e-16
0.00014639083265124492,0.0676656878946524,3.76,0.0,0.5199345426873874,0.9898665031963136,0.009294695410249966,0.0,1.412048256570187e-06,0.0013358121471243117,4.197779367685827e-07,0.0003393940274505423,4.054594867600227e-12,1.2664914330830556e-14,2.9483347428778326e-07,3.0111001399089093e-07,0.00030861537666944323,0.000614337135766491,0.0001975945640548699,1.0574233499346894e-08,8.774528917525427e-07,0.0001323499645499617,0.008748145886330869,1.0272832023480517e-05,0.0007173093428605004,2.7947569382960287e-07,4.1069661975115595e-06,4.047782614782467e-05,2.5530135734575923e-09,2.4147111254565833e-08,2.044149431266947e-05,5.506872843103725e-05,2.7484802745285178e-05,7.566018077113526e-09,1.507485085449658e-08,8.363321099471194e-08,8.725430603726289e-05,1.2894079633025948e-11,5.431602416377667e-13,3.362967562161298e-09,2.0606627335776384e-10,1.0539630379479484e-08,2.971708560971402e-07,8.609693695458196e-11,1.4267592720818657e-11,2.7555485420966155e-12,9.636533515585494e-13,2.0397565551117195e-17,7.72245655628109e-10,6.711386311546732e-14,2.522520732000148e-13,1.3390555139594952e-08,2.747167210608289e-13,2.7058815594972603e-11,6.180787494880314e-07,2.556770446869257e-14,4.1666212647462894e-11,1.0818877361982804e-11,1.4612628382265903e-09,3.197034786797784e-13,5.419406157514013e-13,2.2926482916516338e-17,2.1276655951694577e-09,5.074948952769892e-12,9.979054697158362e-10,2.199210051573276e-19,4.555415676081942e-18,5.3083441836869885e-17,5.4317338417110155e-14,3.6013651067202745e-13,1.0592679686212029e-19,1.8514731956655334e-12,1.4078307530049048e-17,1.2144036833633025e-11,1.2477711463832854e-08,1.871892084275754e-12,1.3602068195499945e-15,1.0971985444187246e-09,4.899637117264223e-10,8.525038098232402e-08,1.7866326707599222e-16
0.00014869456712634472,0.06766575665048535,3.76,0.0,0.5196992429559348,0.9896630987272365,0.009494193387535543,0.0,1.4139454209077419e-06,0.001358039143076534,4.1972619367353246e-07,0.0003396990662731358,4.053257941128787e-12,1.266073822828435e-14,2.950066128563606e-07,3.010522758695795e-07,0.0003141570980527886,0.0006239472081646726,0.00019782170412940673,1.0573397890533981e-08,8.784688081976507e-07,0.00013244184512617693,0.008933980390230254,1.0593435613179627e-05,0.0007350539670838597,2.8659924354788674e-07,4.196074199068155e-06,4.160677092288682e-05,2.554785364571171e-09,2.4757516663744547e-08,2.067639942434438e-05,5.5293007335905145e-05,2.8450647391346017e-05,7.580011908220329e-09,1.538646153873755e-08,8.462378194198137e-08,8.723637643226936e-05,1.3160536035871168e-11,5.585045287061865e-13,3.4510751916549563e-09,2.1185272960688268e-10,1.0825340375854645e-08,3.1108211126960914e-07,8.841267285811767e-11,1.5171624276001586e-11,2.8880868137143204e-12,1.0097463647303252e-12,2.1378759642510603e-17,8.200256548320746e-10,6.726121897932686e-14,2.638909744470776e-13,1.340948624580177e-08,2.855120877067938e-13,2.8046992052036722e-11,6.442730710696512e-07,2.6265880448246337e-14,4.250032103459165e-11,1.1211866479869173e-11,1.5137642081616354e-09,3.2675781255370455e-13,5.420575150959408e-13,2.389317811732799e-17,2.1965671466732954e-09,5.371553735569036e-12,1.0300249423125948e-09,2.328041378075043e-19,4.825951085462621e-18,5.501159635160143e-17,5.696042088960587e-14,3.6010401471125835e-13,1.1105826887991228e-19,1.9770521811736855e-12,1.4924362680764368e-17,1.2640459182732176e-11,1.2470783451304746e-08,1.913640055147921e-12,1.3832958444818505e-15,1.0988412118992384e-09,4.897686289743903e-10,8.79989926435766e-08,1.9274991709094739e-16
0.0001509983016014445,0.06766582558771664,3.76,0.0,0.5194637882103278,0.989459590963511,0.009693859587540448,0.0,1.415721172622184e-06,0.0013802796905285685,4.1967443431468993e-07,0.00033997793769810665,4.051920630224358e-12,1.2656560929514083e-14,2.9516761332857497e-07,3.0099496046704194e-07,0.00031969753570066614,0.0006335551589303765,0.0001980308770485746,1.05725813508125e-08,8.794242081236421e-07,0.00013252344510676525,0.009119941554528334,1.091828702441509e-05,0.0007528197884500375,2.937302371520836e-07,4.285513164103899e-06,4.274331606572841e-05,2.55635924084571e-09,2.536830829541433e-08,2.0903709761149135e-05,5.550208867547815e-05,2.9427120787267678e-05,7.592850163355584e-09,1.5698963576243253e-08,8.559544079004195e-08,8.721843772196897e-05,1.3427755268103205e-11,5.739450546668601e-13,3.5396731604588024e-09,2.1767376448968385e-10,1.1113092874462918e-08,3.253689941966037e-07,9.074411413948943e-11,1.6113792565232075e-11,3.024195567228419e-12,1.057085896415369e-12,2.238660957690458e-17,8.699377561356775e-10,6.739869483416874e-14,2.758400086803348e-13,1.3427645174391596e-08,2.9655784900944947e-13,2.9053744235533103e-11,6.709262746688539e-07,2.697304943068906e-14,4.3333565251845474e-11,1.161212245064604e-11,1.5669463979098157e-09,3.3381106685471947e-13,5.421739150022701e-13,2.4876483749855674e-17,2.2663868942690077e-09,5.680154770297946e-12,1.0625619393185536e-09,2.462095492501458e-19,5.107416579858043e-18,5.69754036471265e-17,5.967654592984863e-14,3.600730147960771e-13,1.1632998566158773e-19,2.1086133652401147e-12,1.5805020228721617e-17,1.3147133531910435e-11,1.2463869165827021e-08,1.9554907142627677e-12,1.4063157024838255e-15,1.1004056265713582e-09,4.895741690460016e-10,9.078998502174911e-08,2.0766981052453328e-16
0.0001533020360765443,0.06766589470584307,3.76,0.0,0.5192281960373384,0.9892559926946667,0.009893677073950896,0.0,1.4173827174052145e-06,0.0014025331893840805,4.1962265650553933e-07,0.0003402322286190164,4.0505829658886795e-12,1.2652382530527267e-14,2.953172192641377e-07,3.0093805087054845e-07,0.0003252364612472792,0.0006431609904456497,0.00019822334773905899,1.057178335602998e-08,8.803227919483832e-07,0.00013259539194263584,0.009306015454766925,1.1247335884673413e-05,0.000770604122880975,3.008676956587013e-07,4.375290655089344e-06,4.3887320906608376e-05,2.5577472753157366e-09,2.5979401333754307e-08,2.1123598408846944e-05,5.569679844704061e-05,3.041387696521082e-05,7.604600289509845e-09,1.6012391499543286e-08,8.654841161964845e-08,8.720049103386121e-05,1.3695766820538834e-11,5.894797376318945e-13,3.6287516916390813e-09,2.235286777177975e-10,1.1402858803311731e-08,3.400335033206866e-07,9.309101368965733e-11,1.7094819983956954e-11,3.163891169929802e-12,1.1056778759955922e-12,2.342124093890185e-17,9.220364227949424e-10,6.75269041211125e-14,2.881012405664962e-13,1.344504580244631e-08,3.078555669610348e-13,3.007912994703058e-11,6.980303617423127e-07,2.768931897800344e-14,4.4165946702349294e-11,1.2019663774655986e-11,1.6207947595123564e-09,3.408631017443447e-13,5.422898321917684e-13,2.5876092774614196e-17,2.33711354462726e-09,6.001024323669495e-12,1.0955108958450815e-09,2.6014912245714117e-19,5.4000512829203e-18,5.897495450231306e-17,6.246608075138541e-14,3.6004351766171643e-13,1.2174257445034156e-19,2.246315646702221e-12,1.6721051325348378e-17,1.3664048507233947e-11,1.245696840522489e-08,1.997440368825097e-12,1.4292685398456474e-15,1.1018967247606845e-09,4.893803129921252e-10,9.362328206642866e-08,2.23456266293228e-16
0.0001556057705516441,0.06766596400420814,3.76,0.0,0.5189924829596492,0.9890523159310126,0.010093629929343142,0.0,1.418936842305548e-06,0.00142479906472775,4.1957085818324185e-07,0.0003404634296189031,4.049244979858208e-12,1.2648203125725535e-14,2.9545612884998677e-07,3.0088153146077933e-07,0.0003307736608089424,0.000652764705250026,0.0001984002918966985,1.0571003424717305e-08,8.81168035199669e-07,0.00013265827486420287,0.009492189020611616,1.1580531883778814e-05,0.0007884044467146153,3.0801071286095653e-07,4.465413728123834e-06,4.503865160232085e-05,2.558960809424473e-09,2.6590717327814677e-08,2.1336240614300037e-05,5.587792795276353e-05,3.14105779701416e-05,7.615327929382537e-09,1.632677761520289e-08,8.748292286269359e-08,8.718253742682856e-05,1.3964598290903985e-11,6.051066165412357e-13,3.7183017254395993e-09,2.294168180989313e-10,1.1694610632165532e-08,3.5507759129167645e-07,9.545313711736457e-11,1.8115420221259883e-11,3.3071900976841926e-12,1.1555282866095569e-12,2.4482775933769716e-17,9.76376272725871e-10,6.764645522545125e-14,3.006767470284463e-13,1.3461702747533761e-08,3.1940682448247143e-13,3.1123208835655817e-11,7.255773605263547e-07,2.841479781687615e-14,4.499747409728254e-11,1.2434509626076248e-11,1.6752948619411181e-09,3.47913765648991e-13,5.424052846566482e-13,2.689169939510564e-17,2.4087359457455016e-09,6.334435846051865e-12,1.1288663150029322e-09,2.7463479154757954e-19,5.7040952957372416e-18,6.101034301205055e-17,6.532938660963685e-14,3.6001553014615217e-13,1.2729665035484834e-19,2.3903184869430334e-12,1.7673232477185446e-17,1.4191192323894551e-11,1.2450080980164368e-08,2.0394855773740262e-12,1.4521564044563661e-15,1.1033191453367552e-09,4.891870432956946e-10,9.649880743922528e-08,2.401433121803343e-16
0.0001579095050267439,0.06766603348197246,3.76,0.0,0.5187566645015005,0.988848571953236,0.010293703192800433,0.0,1.4203899366629817e-06,0.0014470767659163638,4.195190371658641e-07,0.00034067294187155187,4.047906696673954e-12,1.2644022798953601e-14,2.955849962527504e-07,3.0082538741198224e-07,0.00033630893402103446,0.000662366306031559,0.0001985628023561972,1.0570241097318205e-08,8.819632056380042e-07,0.00013271264792133206,0.009678449980652705,1.1917824842908514e-05,0.0008062183871225428,3.1515845044990437e-07,4.555888933617953e-06,4.619718077865188e-05,2.5600105277300346e-09,2.720218377901113e-08,2.154181309376369e-05,5.60462338592689e-05,3.241689397279212e-05,7.625093019445862e-09,1.6642152026652835e-08,8.839920655223608e-08,8.716457789464335e-05,1.4234275344761113e-11,6.208237997431375e-13,3.808314871366482e-09,2.3533755341657675e-10,1.1988322261022222e-08,3.7050316848520413e-07,9.783026143400188e-11,1.917629831749004e-11,3.4541081417458735e-12,1.2066427835783769e-12,2.557132041096058e-17,1.0330120717487083e-09,6.775777419911866e-14,3.1356847762179633e-13,1.347763124317693e-08,3.31212857169941e-13,3.218604245511413e-11,7.535593363926052e-07,2.914959459695771e-14,4.582811691483138e-11,1.2856680120523465e-11,1.7304324970215498e-09,3.5496265907289763e-13,5.425202776144329e-13,2.792299949215982e-17,2.481243089439964e-09,6.680663963833955e-12,1.1626227861844043e-09,2.896785428252717e-19,6.0197898321728026e-18,6.308166784556585e-17,6.826681985866545e-14,3.5998905888967624e-13,1.329928188164911e-19,2.540781894261039e-12,1.866233716127648e-17,1.4728552838087843e-11,1.2443206728600202e-08,2.0816229697978933e-12,1.4749797340431356e-15,1.1046772396854272e-09,4.889943435156119e-10,9.941648453933402e-08,2.577656875114192e-16
0.00015998286605433372,0.0676660961646059,3.76,0.0,0.518544349860808,0.988665153675346,0.010473860440872534,0.0,1.4216163468815096e-06,0.001467136371858435,4.194723774821577e-07,0.0003408440500608048,4.046702009725246e-12,1.2640259782251994e-14,2.9569290029525505e-07,3.0077516694946666e-07,0.0003412888775131665,0.00067100594157896,0.0001986975618704527,1.0569569691795682e-08,8.826385902922661e-07,0.00013275473876044424,0.009846150030289224,1.222485008637932e-05,0.0008222607293569215,3.215948087655719e-07,4.637622704516248e-06,4.724591142053052e-05,2.5608234928784027e-09,2.7752576778633155e-08,2.1720930497136233e-05,5.618734281811774e-05,3.333053318564737e-05,7.633105121410015e-09,1.692685713150778e-08,8.920847149580851e-08,8.714841002315035e-05,1.4477727442083728e-11,6.350450388415825e-13,3.889716221354941e-09,2.4069362270590447e-10,1.225431780664983e-08,3.8471390849686455e-07,9.998232405726014e-11,2.016610199114975e-11,3.5894418078092013e-12,1.2537313063924832e-12,2.6574209846992258e-17,1.0859927063413433e-09,6.785139819364905e-14,3.2544314311831343e-13,1.3491357067411138e-08,3.4205749108398424e-13,3.3158680189472704e-11,7.791084988461835e-07,2.981896828085035e-14,4.657496137893092e-11,1.32429131299541e-11,1.780589898702088e-09,3.613052678854296e-13,5.426233958912137e-13,2.8864337698871844e-17,2.547247017347157e-09,7.003455387446525e-12,1.1933420957670664e-09,3.0370502739704606e-19,6.314076082991801e-18,6.497666914739273e-17,7.097417990870424e-14,3.5996653673622624e-13,1.3824135270402471e-19,2.6818554241834805e-12,1.9584749322876398e-17,1.522090229587625e-11,1.2437031013026451e-08,2.1196227952633463e-12,1.4954681094703755e-15,1.1058479205750344e-09,4.888213878291105e-10,1.02078370152342e-07,2.744548192892284e-16
