Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113)
8.649634089040998e-05,0.6229802161229664,3.76,0.0,0.5441963714921183,0.9629712464818994,0.028379574132841076,0.0,2.8983126662772268e-05,0.024052845145561195,5.605291170791912e-05,0.008460212170994132,9.051413718317854e-12,5.569397208003779e-13,4.610516027110961e-05,7.794017147475673e-06,0.009761767779587684,0.008988662914886252,0.00019598040623191486,1.5076661017552774e-06,5.3769629736809106e-05,2.4357713453133134e-05,0.024529368033576245,0.00032046677850189223,0.004596254862168919,8.46530815387917e-06,0.0011491213596335607,0.0033283875629181777,9.65793110207013e-08,6.7056516639592564e-09,0.0007897422212236999,1.302837420881566e-05,0.0009110737106591144,5.990236661944727e-07,1.3787987092464244e-07,8.246231414996811e-05,0.00045097395681957845,8.09777659175488e-10,6.8231544469531e-11,8.389761781837251e-07,9.690803047719566e-08,3.64393909428336e-06,0.00015045920089445207,4.4994304299711875e-10,1.316275616939119e-09,9.087263735448377e-09,2.3757493408886974e-09,4.514698338856229e-13,1.5053971323043548e-06,3.038597643149006e-12,1.691985910724055e-08,1.1107742340495814e-06,1.5704944882604674e-08,1.149761317241868e-07,3.067858956325974e-05,1.3198424649120624e-09,3.3780695137883447e-09,5.062602936871823e-10,2.503303618665354e-07,3.1478532831330325e-12,4.472015935145555e-12,1.3775641010486289e-16,1.258389602426174e-06,4.58524341873113e-07,4.213051868906534e-09,6.07650631618683e-13,8.059984453257872e-11,1.5124695689923592e-14
8.706917789551897e-05,0.622994196032056,3.76,0.0,0.543749058741688,0.9626848922851937,0.028610732255060636,0.0,2.899293172765034e-05,0.02423569341169153,5.603043249028795e-05,0.008456899646782663,9.044891463986414e-12,5.565383337447804e-13,4.6130572281292844e-05,7.791117643489311e-06,0.00982807289995602,0.009046370981713575,0.000195803757525319,1.5071453709591392e-06,5.378012498618852e-05,2.4340403467258234e-05,0.02473765837118451,0.0003238642102925852,0.004633540763313135,8.543671005197875e-06,0.0011657670936892186,0.0033605129841805673,9.65107572696856e-08,6.765566033439101e-09,0.0007941164071077398,1.30096924509543e-05,0.0009251667096057227,5.986589865689559e-07,1.3984008269190338e-07,8.28291728008951e-05,0.00045083985307628526,8.21278234507749e-10,6.888595557745881e-11,8.472062229017604e-07,9.78998016344418e-08,3.6818291210727734e-06,0.00015328111187595927,4.5447653519774217e-10,1.3445656640081797e-09,9.262879306194937e-09,2.4215792289296716e-09,4.600188838666883e-13,1.5454186115801967e-06,3.0518780878506788e-12,1.7217898253310023e-08,1.1166833681037061e-06,1.5937048717671218e-08,1.1666492453805289e-07,3.117071617195767e-05,1.3387551243043625e-09,3.3936288865482913e-09,5.135337948516127e-10,2.538516545252647e-07,3.186323473695513e-12,4.503111685195112e-12,1.3992146217539103e-16,1.2727047553458286e-06,4.6895038810535666e-07,4.25964646299077e-09,6.214963194533161e-13,8.214883175318531e-11,1.5341983322764248e-14
8.764201490062796e-05,0.6230081934146934,3.76,0.0,0.5433021128538635,0.9623986562800482,0.028841759286761026,0.0,2.9002579846690297e-05,0.0244186354639456,5.600794835655324e-05,0.008453523311074573,9.03837172016064e-12,5.561371094097887e-13,4.615582305564676e-05,7.788234831244815e-06,0.009894293480084054,0.009104056930969284,0.00019562533853971975,1.506631203795025e-06,5.379049544914379e-05,2.4322917966058756e-05,0.02494585427599808,0.0003272621307947373,0.004670669334494097,8.621867897333475e-06,0.0011825056335008765,0.003392609709004531,9.64415112362776e-08,6.825310063959131e-09,0.0007984490973849417,1.299082552896151e-05,0.0009393382937846241,5.982852133328242e-07,1.4181029725243992e-07,8.319259854470238e-05,0.00045070580443590393,8.328373946915741e-10,6.953967378599959e-11,8.554289412029862e-07,9.889167692381853e-08,3.719748323832269e-06,0.00015612957820573128,4.590106858848185e-10,1.3731764843377687e-09,9.440255968450418e-09,2.467866584025409e-09,4.686495109285874e-13,1.5861334704679775e-06,3.065209034345568e-12,1.7518897029158044e-08,1.1225330022577995e-06,1.6171017613967708e-08,1.1836638730841248e-07,3.166530719517919e-05,1.3578149112418508e-09,3.4091681343384158e-09,5.208583746906209e-10,2.573895906361526e-07,3.2249098312046468e-12,4.534207746508066e-12,1.4209617531912e-16,1.2870398896257222e-06,4.795335330250432e-07,4.306277907034412e-09,6.355510717938811e-13,8.371510305126474e-11,1.5560796791519948e-14
8.821485190573695e-05,0.6230222082077971,3.76,0.0,0.5428555344780436,0.962112539594974,0.02907265401282671,0.0,2.901207978784966e-05,0.024601670085232674,5.598545919030684e-05,0.008450086409189055,9.031854479702532e-12,5.557360430901827e-13,4.618091980967266e-05,7.785368465916672e-06,0.009960429355713646,0.009161720869424532,0.00019544519236796898,1.5061235291325274e-06,5.3800755426637396e-05,2.430526650964852e-05,0.025153954543641114,0.0003306603459645895,0.004707640459516287,8.699898506300294e-06,0.001199336240884226,0.003424677085180673,9.637161064406401e-08,6.884883647765215e-09,0.0008027408064169056,1.2971779981036752e-05,0.0009535877499846194,5.979028094184267e-07,1.4379041549602047e-07,8.35526116481594e-05,0.00045057181155226634,8.444545589116754e-10,7.019268660996995e-11,8.636442371582197e-07,9.988363832436963e-08,3.7576957458656407e-06,0.00015900455256644973,4.635453762379671e-10,1.40210797066805e-09,9.619393121488254e-09,2.5146112346443476e-09,4.773616835473421e-13,1.627546705953016e-06,3.0785912615872785e-12,1.782286075947442e-08,1.128323962250892e-06,1.640685347218025e-08,1.2008052010270442e-07,3.216232791547742e-05,1.3770220045200921e-09,3.42468844412478e-09,5.282339830501363e-10,2.609440151588301e-07,3.263610492256577e-12,4.565305055129775e-12,1.442803841417366e-16,1.3013943114425181e-06,4.902749388129137e-07,4.3529438320096146e-09,6.498164382354065e-13,8.529822956187662e-11,1.5781134597818472e-14
8.878768891084593e-05,0.6230362403470023,3.76,0.0,0.5424093241747472,0.9618265432815889,0.02930341529173097,0.0,2.902143993924447e-05,0.024784796095014182,5.596296488233242e-05,0.008446592053155547,9.025339736373136e-12,5.553351259788048e-13,4.6205869477473854e-05,7.782518308391823e-06,0.010026480373993896,0.009219362902887385,0.00019526336070360944,1.5056222770324486e-06,5.381091857480536e-05,2.428745826788961e-05,0.025361958046871507,0.00033405866738010184,0.004744454060313606,8.77776256981359e-06,0.0012162581806174837,0.0034567144860319443,9.630109165814428e-08,6.944286731062065e-09,0.0008069920491981732,1.2952562087193322e-05,0.0009679143742797948,5.975122162159221e-07,1.4578033877535478e-07,8.390923242346514e-05,0.0004504378751840218,8.56129149064912e-10,7.08449843794394e-11,8.718520195733836e-07,1.008756682556104e-07,3.795670454303727e-06,0.0001619059873306507,4.680804898727066e-10,1.4313600144363195e-09,9.800290122072373e-09,2.5618129910140053e-09,4.861553664917137e-13,1.6696632864924771e-06,3.0920254885599774e-12,1.8129794741868716e-08,1.1340570725751189e-06,1.664455812855952e-08,1.218073230154126e-07,3.266174411275861e-05,1.3963765832854133e-09,3.4401908700206384e-09,5.356605699032069e-10,2.645147746134962e-07,3.30242360551214e-12,4.5964082050457355e-12,1.464739257539072e-16,1.3157673491208218e-06,5.011757662537658e-07,4.399641944333324e-09,6.642939671679185e-13,8.689887588968256e-11,1.6002995246892428e-14
8.936052591595492e-05,0.6230502897651555,3.76,0.0,0.5419634824203093,0.9615406683189873,0.029534042051895845,0.0,2.9030668336049418e-05,0.02496801234780974,5.594046533024449e-05,0.00844304322785701,9.018827483311665e-12,5.549343625354758e-13,4.623067871993115e-05,7.779684125165209e-06,0.010092446392924965,0.009276983136216114,0.0001950798839282748,1.5051273786903066e-06,5.3820997936078665e-05,2.4269502030480993e-05,0.02556986373174962,0.0003374569120905396,0.004781110094909446,8.855459872160982e-06,0.0012332707204849743,0.0034887213092264554,9.622998899209235e-08,7.003519301199494e-09,0.0008112033409362375,1.2933177883113482e-05,0.0009823174719837385,5.971138568148996e-07,1.477799689116209e-07,8.426248121995653e-05,0.00045030399563934705,8.678605897837456e-10,7.149655624608641e-11,8.800522014146903e-07,1.0186774969448387e-07,3.833671545540577e-06,0.00016483383457454424,4.726159141314687e-10,1.4609325060754456e-09,9.982946291782194e-09,2.609471656332058e-09,4.950305271781643e-13,1.7124881524096028e-06,3.1055123752608037e-12,1.843970426148142e-08,1.1397331557195208e-06,1.6884133355351564e-08,1.2354679609885964e-07,3.316352206014733e-05,1.4158788216529366e-09,3.4556764724346374e-09,5.431380851851815e-10,2.6810171704613265e-07,3.341347314366378e-12,4.627515936051221e-12,1.4867663950304058e-16,1.3301583522948616e-06,5.12237177219661e-07,4.446370025198474e-09,6.789852076074114e-13,8.851627956059841e-11,1.6226377243362248e-14
8.993336292106391e-05,0.6230643563906998,3.76,0.0,0.5415180096144172,0.9612549156196443,0.029764533285561456,0.0,2.903977271091304e-05,0.025151317730211974,5.591796043784787e-05,0.00843944280274952,9.012317714297284e-12,5.545337536786989e-13,4.625535393535661e-05,7.776865687641609e-06,0.01015832728041966,0.009334581673373935,0.0001948948012503046,1.5046387662535324e-06,5.3831005999311216e-05,2.425140624905014e-05,0.025777670611155924,0.00034085490218568437,0.004817608553962715,8.93299021376613e-06,0.0012503731311472252,0.00352069697455773,9.615833601787996e-08,7.062581352661842e-09,0.0008153751966480215,1.2913633183016572e-05,0.0009967963571820076,5.967081354187041e-07,1.4978920817235633e-07,8.461237841763575e-05,0.0004501701733024377,8.796483083271352e-10,7.214739128245314e-11,8.882446975898744e-07,1.0285986620563648e-07,3.871698147477624e-06,0.00016778804609702324,4.771515404243175e-10,1.4908253346943908e-09,1.0167360915394508e-08,2.657587025983539e-09,5.039871305350372e-13,1.7560262172784798e-06,3.1190525160834797e-12,1.8752594535687434e-08,1.1453530311906333e-06,1.7125580852906395e-08,1.252989391815551e-07,3.3667628495529405e-05,1.4355288861765432e-09,3.47114628433191e-09,5.506664778981797e-10,2.7170469192316374e-07,3.3803797769548678e-12,4.658627650266738e-12,1.5088836698320568e-16,1.344566689895692e-06,5.23460331747189e-07,4.493125921451015e-09,6.938917071390105e-13,9.015109849749537e-11,1.6451279063530713e-14
9.05061999261729e-05,0.6230784401569677,3.76,0.0,0.5410729060756035,0.9609692860248517,0.02999488805306542,0.0,2.9048760460264604e-05,0.02533471116392149,5.589545011592546e-05,0.0084357935207181,9.005810423923981e-12,5.541332968198279e-13,4.6279901299860925e-05,7.7740627736421e-06,0.010224122914938088,0.009392158617329942,0.0001947081506136296,1.5041563733143652e-06,5.384095462876066e-05,2.4233178971830337e-05,0.02598537776944646,0.00034425246542353074,0.004853949463250306,9.010353511085673e-06,0.0012675646866089582,0.003552640925897902,9.608616447836182e-08,7.121472977065335e-09,0.0008195081309421733,1.289393356415859e-05,0.0010113503537731122,5.962954475819854e-07,1.5180795935201725e-07,8.495894441708399e-05,0.0004500364086382295,8.914917350757124e-10,7.279748016235156e-11,8.964294374161099e-07,1.0385200252933182e-07,3.909749398068573e-06,0.0001707685734466961,4.816872618468237e-10,1.521038390049634e-09,1.03535333955022e-08,2.706158933821006e-09,5.130251569106389e-13,1.8002823656441728e-06,3.1326464818181e-12,1.9068470926600863e-08,1.1509175165452282e-06,1.7368902502964505e-08,1.270637522044396e-07,3.417403067914838e-05,1.4553269525765986e-09,3.4866013141741343e-09,5.582456975275628e-10,2.753235503212157e-07,3.4195191922729164e-12,4.689744879429809e-12,1.5310895260518997e-16,1.3589917535635258e-06,5.348463900629473e-07,4.5399075641586205e-09,7.090150128435898e-13,9.180355263910011e-11,1.6677699198666275e-14
9.107903693128189e-05,0.6230925409901076,3.76,0.0,0.5406281720464174,0.9606837803091717,0.030225105478761317,0.0,2.905763865212808e-05,0.025518191603982426,5.5872934281506126e-05,0.008432098005303599,8.999305606965863e-12,5.537329921612329e-13,4.630432673929389e-05,7.771275166058295e-06,0.010289833184891711,0.009449714070080393,0.0001945199687948617,1.503680134441585e-06,5.385085511446805e-05,2.4214827904793856e-05,0.02619298435812383,0.00034764943502540893,0.0048901328813683986,9.087549732519681e-06,0.0012848446642676624,0.0035845526298425912,9.601350480632044e-08,7.180194304975058e-09,0.0008236026576046885,1.2874084382207152e-05,0.0010259787953440993,5.958761664684749e-07,1.5383612576192057e-07,8.530219963173541e-05,0.00044990270199301983,9.033903034134437e-10,7.344681356049324e-11,9.046063533378712e-07,1.0484414367639927e-07,3.947824459730722e-06,0.000173775367935612,4.862229743274751e-10,1.5515715626469095e-09,1.0541463077638946e-08,2.7551871881653647e-09,5.221445782444361e-13,1.8452614535530267e-06,3.1462947668117377e-12,1.938733875471207e-08,1.1564274262954455e-06,1.7614100123848883e-08,1.2884123525149145e-07,3.468269638751097e-05,1.4752731972903788e-09,3.5020425146572252e-09,5.658756942550336e-10,2.789581448816586e-07,3.4587637543479996e-12,4.720867815921529e-12,1.5533824311132605e-16,1.3734329564946793e-06,5.463965127151148e-07,4.5867129564321865e-09,7.243566721466707e-13,9.347328422050784e-11,1.6905636160666557e-14
9.165187393639087e-05,0.6231066588087713,3.76,0.0,0.5401838077154854,0.9603983992000491,0.030455184732296924,0.0,2.9066414124960374e-05,0.025701758028589577,5.585041285559565e-05,0.008428358798667678,8.992803258390368e-12,5.533328398637862e-13,4.632863594175931e-05,7.768502650434289e-06,0.01035545798576739,0.009507248132915593,0.0001943302917845959,1.5032099846410026e-06,5.3860718372694477e-05,2.419636054452994e-05,0.026400489575961153,0.00035104564796147454,0.004926158889517445,9.164578774849745e-06,0.0013022123439497032,0.003616431568643664,9.594038661874973e-08,7.238745402601581e-09,0.0008276592894012446,1.285409083855936e-05,0.001040681022547983,5.954506418861107e-07,1.5587361107686679e-07,8.564216448695543e-05,0.00044976905369246896,9.153434488424316e-10,7.409538207401959e-11,9.127753686395176e-07,1.0583627451304429e-07,3.985922539825401e-06,0.00017680838066436093,4.907585791153917e-10,1.5824247416434954e-09,1.0731149138884541e-08,2.804671547080039e-09,5.313453504923453e-13,1.8909683156271562e-06,3.1599977936256907e-12,1.9709203115175983e-08,1.1618835701216544e-06,1.7861175239192307e-08,1.3063138802724466e-07,3.519359376724793e-05,1.4953677784197937e-09,3.5174707568369597e-09,5.73556416525671e-10,2.826083293289884e-07,3.4981116414420626e-12,4.7519965517270186e-12,1.5757608681423873e-16,1.3878897254735534e-06,5.581118592923937e-07,4.633540141122728e-09,7.399182318450696e-13,9.516042326039748e-11,1.7135088408650697e-14
9.222471094149986e-05,0.6231207935420585,3.76,0.0,0.5397398131955737,0.9601131433579284,0.030685125047619423,0.0,2.9075093405995593e-05,0.02588540944974846,5.5827885765831185e-05,0.00842457832335444,8.98630337373873e-12,5.529328391228504e-13,4.635283438222803e-05,7.765745018968284e-06,0.010420997223016985,0.009564760906089263,0.0001941391544294312,1.5027458605021065e-06,5.38705547282067e-05,2.4177783980035596e-05,0.0266078926890971,0.0003544409468190814,0.004962027601418498,9.241440633429041e-06,0.00131966700914147,0.0036482772472903125,9.586683784179468e-08,7.29712642459644e-09,0.0008316785375798892,1.2833957914255183e-05,0.0010554563864324847,5.950192254568999e-07,1.5792031955014583e-07,8.597885941239205e-05,0.0004496354640623897,9.273506103321494e-10,7.47431773834734e-11,9.209364232294098e-07,1.0682838164211167e-07,4.024042858756605e-06,0.0001798675624979004,4.952939800384179e-10,1.6135978168335246e-09,1.0922590951305082e-08,2.8546118489978464e-09,5.40627463650592e-13,1.9374077559686124e-06,3.173755998454347e-12,2.0034069304495776e-08,1.1672867533385681e-06,1.8110129612680043e-08,1.324342100248743e-07,3.570669150952194e-05,1.5156108573745372e-09,3.532886968256177e-09,5.81287812018714e-10,2.8627395902221545e-07,3.5375610983695365e-12,4.783131759142341e-12,1.5982233517788555e-16,1.4023615091696456e-06,5.699935887937117e-07,4.680387248542248e-09,7.557012376547737e-13,9.686526216525022e-11,1.7366054380101583e-14
9.279754794660885e-05,0.6231349451095118,3.76,0.0,0.539296188530384,0.9598280133817757,0.030914925717627686,0.0,2.908368272011679e-05,0.026069144911112806,5.580535294569208e-05,0.008420758890400415,8.97980594889389e-12,5.525329896963308e-13,4.6376927322959596e-05,7.763002068847145e-06,0.010486450811256669,0.009622252488860046,0.00019394659053417233,1.5022876995613888e-06,5.388037396407731e-05,2.4159104980326787e-05,0.026815193025477555,0.0003578351795492757,0.004997739160621434,9.318135382825955e-06,0.0013372079470081834,0.0036800891919167742,9.579288521273912e-08,7.355337584206124e-09,0.0008356609116007892,1.2813690388744485e-05,0.0010703042481028109,5.945822474257377e-07,1.5997615599301252e-07,8.63123048317673e-05,0.0004495019333828127,9.394112300728972e-10,7.539019138730532e-11,9.290894634955374e-07,1.0782045188207032e-07,4.062184651200069e-06,0.00018295286410571564,4.998290823107605e-10,1.6450906795752722e-09,1.1115787865041227e-08,2.905007905670688e-09,5.499908948494161e-13,1.9845845495804647e-06,3.1875697368372847e-12,2.0361942615405612e-08,1.1726377771223543e-06,1.836096503438468e-08,1.3424970085699294e-07,3.6221958835286665e-05,1.5360026043196696e-09,3.5482920104224217e-09,5.890698290218351e-10,2.8995489089835364e-07,3.577110363832673e-12,4.814273821160562e-12,1.620768420030574e-16,1.4168477773257622e-06,5.820428603971762e-07,4.727252479178669e-09,7.717072352041216e-13,9.858759964777193e-11,1.759853253043792e-14
9.337038495171784e-05,0.6231491134308897,3.76,0.0,0.5388529337050898,0.9595430098183985,0.031144586085298877,0.0,2.909218802664079e-05,0.026252963483285822,5.57828143331771e-05,0.00841690271680243,8.973310979940315e-12,5.521332919174058e-13,4.640091980840777e-05,7.760273600827495e-06,0.010551818672914057,0.009679722979612526,0.00019375263303905916,1.5018354400580268e-06,5.3890185418107775e-05,2.4140330066449896e-05,0.02702238996545089,0.0003612281986986176,0.005033293735723031,9.3946631078899e-06,0.0013548344479883368,0.00371186694654675,9.571855454246908e-08,7.4133790959112884e-09,0.0008396069190206937,1.2793292871643135e-05,0.0010852239775361872,5.941400128759557e-07,1.6204102570065769e-07,8.664252116067634e-05,0.0004493684618915975,9.515247530435109e-10,7.603641593808491e-11,9.372344332525206e-07,1.0881247183188745e-07,4.100347181940576e-06,0.00018606423597556951,5.043637945065759e-10,1.6769032220849027e-09,1.1310739102479848e-08,2.9558594759788405e-09,5.594356016707545e-13,2.0325034456445397e-06,3.2014392839000988e-12,2.0692828215369304e-08,1.177937437647639e-06,1.861368312719035e-08,1.3607786016406743e-07,3.673936543050551e-05,1.5565431868277946e-09,3.5636866486446032e-09,5.969024156467272e-10,2.936509832555706e-07,3.616757655111175e-12,4.845422761866283e-12,1.643394630123353e-16,1.4313480172476442e-06,5.942608322193069e-07,4.774134086767415e-09,7.87937769207562e-13,1.0032790136358543e-10,1.7832521309035012e-14
9.394322195682682e-05,0.6231632984252319,3.76,0.0,0.5384100486499591,0.9592581331653246,0.031374105540911086,0.0,2.9100615047300432e-05,0.02643686426278242,5.576026987073446e-05,0.008413011929684612,8.966818463338721e-12,5.517337450005591e-13,4.642481668162115e-05,7.75755942021209e-06,0.010617100737802922,0.009737172475866161,0.00019355731407388516,1.5013890213185738e-06,5.389999799950333e-05,2.4121465458695507e-05,0.027229482938895256,0.00036461986129857266,0.005068691518922197,9.471023913723135e-06,0.0013725458058555908,0.0037436100722313325,9.564387028437617e-08,7.471251204076709e-09,0.0008435170652445869,1.2772769812559617e-05,0.001100214953521435,5.936928286409556e-07,1.6411483446886597e-07,8.696952879962491e-05,0.00044923504983941886,9.636906272838806e-10,7.668184373046095e-11,9.453712794403559e-07,1.0980442927685051e-07,4.138529732299762e-06,0.00018920162843789784,5.088980280998183e-10,1.7090353379170298e-09,1.1507443941862376e-08,3.0071663790880674e-09,5.68961576689136e-13,2.0811691679547956e-06,3.2153649456545567e-12,2.1026731320910562e-08,1.1831865260245006e-06,1.886828551489676e-08,1.3791868751567007e-07,3.72588814430227e-05,1.5772327598976455e-09,3.57907170250964e-09,6.047855200734261e-10,2.973620957375339e-07,3.656501253760805e-12,4.876579224846466e-12,1.666100567362785e-16,1.4458617334282647e-06,6.066486627602669e-07,4.8210303927000885e-09,8.043943845232275e-13,1.0208587499233497e-10,1.8068019168190205e-14
