Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134)
9.218947291869733e-05,0.09711258554530976,3.76,0.0,3.332520616976389e-11,0.2665073793332088,0.3569617388951083,0.0,0.005753128991192764,0.7594651473538813,1.3790384561150738e-11,2.414690042460639e-10,5.781117424070142e-17,1.8097378626830104e-18,0.00015400105104086578,3.026779385463647e-08,0.0007669087477053157,0.3609613608092291,8.405908674937972e-05,2.6702991413312644e-05,0.0008413339880271826,1.5180508571393195e-13,0.3607134130925846,9.671740724357512e-09,2.8189366553607465e-18,3.882317487232926e-17,3.7674235077894243e-07,1.3179311976163162e-15,1.3241704129890076e-09,7.926761414698204e-21,3.916310907089412e-08,3.345344295229692e-06,0.017931375587346966,2.4658114479810057e-20,9.217254545766384e-09,1.0007437894878676e-07,0.0004899047224925429,2.4264082113447845e-10,1.4515220866957942e-19,8.09221790484472e-19,2.4818385733119646e-19,8.46589178741658e-18,6.3372012557742656e-18,4.048770308409975e-22,6.522959339788668e-21,8.040678137431613e-22,2.3911559885217138e-22,4.7465222750853024e-24,1.3941271766084457e-11,1.2215779104963557e-14,2.13964768705058e-09,1.6584837338719432e-07,1.2951179228786308e-18,1.7490103700693397e-17,3.232489884727591e-14,1.7099328114792167e-19,2.606525975877371e-07,1.8908022541342684e-20,0.0017061759039593194,8.662297150742996e-09,3.838981911028083e-09,5.307173867347527e-20,2.4611622399327025e-09,1.6843186867302617e-16,1.7243506705509958e-12,3.675671704266229e-21,-7.344603421483014e-20,1.0535764143106721e-24,2.9557409286708025e-15,2.0359406526144577e-10,4.5761514512018806e-21,4.396208720054395e-15,1.2578265171804527e-17,1.4296435170630688e-07,8.987363727118767e-09
9.350459678313344e-05,0.09710875080127732,3.76,0.0,3.2841469068106686e-11,0.2663076507456097,0.357001558907633,0.0,0.0057038849173636046,0.7594784591538372,1.3784046849680057e-11,2.3181645861430795e-10,5.57695874663726e-17,1.753871777976811e-18,0.00014975857692138146,2.998294274690677e-08,0.0007522384527987948,0.36139009733814564,8.231128997734085e-05,2.6471892087453974e-05,0.0008258140191558471,1.45622841044393e-13,0.3607110184930475,9.500068080943991e-09,2.6579865529321577e-18,3.6417845322816225e-17,3.696277303156344e-07,1.3031640333854505e-15,1.287738785601668e-09,7.43041984812092e-21,3.8179456411332236e-08,3.2894621415088083e-06,0.017513310400187655,2.4000252254231008e-20,9.047513422936984e-09,1.004479553460594e-07,0.0004895375726213799,2.381722265211874e-10,1.433365146271883e-19,7.782842893108286e-19,2.387013791100031e-19,8.142703306490779e-18,6.091274268560763e-18,3.8914418847251576e-22,6.092416091862284e-21,7.517549132669586e-22,2.2354344774850087e-22,4.476587218872647e-24,1.3236402679105355e-11,1.1986946031287391e-14,2.0354301463455275e-09,1.6147758257926585e-07,1.2361964975999498e-18,1.633322531706647e-17,3.1139770917377243e-14,1.6314620439852861e-19,2.53512988605123e-07,1.764482726115865e-20,0.001697919394396546,8.588552009345592e-09,3.737905438858733e-09,5.307311602420821e-20,2.4148511274955664e-09,1.1995948686515652e-16,1.690702251646728e-12,2.617580326354524e-21,6.138559581219994e-19,9.832089458363e-25,2.070048466693116e-15,1.9822858123070176e-10,3.2030699640847987e-21,3.952557256022198e-15,9.249595635468726e-18,1.4297139892185164e-07,8.991529294906304e-09
9.481972064756955e-05,0.09710503782657115,3.76,0.0,3.2385025207027185e-11,0.2661145089458513,0.3570405180865771,0.0,0.005655586036522892,0.7594913774405914,1.3778215254670115e-11,2.2266794778665125e-10,5.38235846521844e-17,1.7006260478000109e-18,0.00014567477526091838,2.9704384619256807e-08,0.0007379912180703593,0.36180498610038575,8.061530846726996e-05,2.6245275217479147e-05,0.000810753206380154,1.3976971859371566e-13,0.3607087628012929,9.333056388032825e-09,2.5078898705748332e-18,3.4184287950399024e-17,3.627184779023683e-07,1.2887779695664996e-15,1.2526677113684821e-09,6.969954318397506e-21,3.722989313199055e-08,3.2350902844696574e-06,0.017108843337953733,2.337167793359923e-20,8.882776461222664e-09,1.0081789057737086e-07,0.0004891825308792967,2.338353779448364e-10,1.416181416965472e-19,7.488649577622678e-19,2.2968376655219037e-19,7.83534065235713e-18,5.873881643950881e-18,3.74197856089069e-22,5.705028435443663e-21,7.052805874079442e-22,2.0971049558466602e-22,4.236590130840096e-24,1.2575004392232598e-11,1.1764915630985808e-14,1.9372253565054253e-09,1.5726763371323718e-07,1.1838237453048778e-18,1.5264026863695456e-17,3.000890598800602e-14,1.5618691866881122e-19,2.4663897893211893e-07,1.6478449366907696e-20,0.0016897729264182437,8.516211565716632e-09,3.6403842063922143e-09,5.3074468455786846e-20,2.3698758206822624e-09,8.678741702732834e-17,1.6580733715184517e-12,1.89320842364837e-21,-6.639256040125112e-20,9.18234259290172e-25,1.4503821221170916e-15,1.930519872644031e-10,2.2431098484934584e-21,3.5799251362757205e-15,6.896358886201173e-18,1.4297825465705001e-07,8.995487600924697e-09
9.613484451200565e-05,0.09710144159377622,3.76,0.0,3.1954407463157064e-11,0.26592767723583716,0.3570786442981472,0.0,0.0056082047975849455,0.7595039178171731,1.377287532848656e-11,2.139925162149495e-10,5.1967748642562403e-17,1.6498522755736137e-18,0.00014174225645848245,2.9431898229510402e-08,0.0007241511525094039,0.3622066035400077,7.89691911021923e-05,2.602300879296773e-05,0.0007961332099962309,1.3422504439546262e-13,0.3607066395749507,9.170541471948683e-09,2.367813555179969e-18,3.210875535807787e-17,3.56006856161101e-07,1.2747599028725919e-15,1.21889393869075e-09,6.542453767730657e-21,3.6312939100521145e-08,3.182173183366204e-06,0.01671740696500842,2.2770743874938735e-20,8.722844784499428e-09,1.0118424027964466e-07,0.0004888390886271724,2.2962503924058432e-10,1.3999121566018155e-19,7.208745687100858e-19,2.2110373143681703e-19,7.542876076568072e-18,5.679340874363924e-18,3.5999081061310277e-22,5.353500726642099e-21,6.634584015768774e-22,1.9726186268280969e-22,4.0204298238661015e-24,1.195395162041437e-11,1.1549416628094394e-14,1.8446342867549677e-09,1.5321116425330816e-07,1.1364340267876704e-18,1.4274958663566677e-17,2.892937716909547e-14,1.4990106107174832e-19,2.400182689112456e-07,1.540045227761569e-20,0.0016817339641179816,8.44523530221129e-09,3.546265754692387e-09,5.307579677576494e-20,2.3261868235403348e-09,6.306457402562163e-17,1.626423681762908e-12,1.3763537324947498e-21,-4.047673842182648e-19,8.581824500014057e-25,1.0166211319548854e-15,1.8805617537129725e-10,1.5716112587832766e-21,3.261881995003739e-15,5.227024375014212e-18,1.42984926330073e-07,8.999248466715918e-09
9.744996837644176e-05,0.09709795733062838,3.76,0.0,3.1548240758789755e-11,0.2657468930598571,0.3571159642075058,0.0,0.005561714748262764,0.7595160951394568,1.3768012872755223e-11,2.0576138794319156e-10,5.019702261750614e-17,1.6014119350344434e-18,0.00013795404125677987,2.9165273257914923e-08,0.0007107030961928867,0.3625954967619066,7.737107585767858e-05,2.5804966117610482e-05,0.0007819366119076507,1.289696376925567e-13,0.3607046426998405,9.012366193372807e-09,2.236995979465642e-18,3.017871284183848e-17,3.494854853282994e-07,1.261097327061525e-15,1.1863577210481993e-09,6.145267998813767e-21,3.542719125386728e-08,3.130657890840449e-06,0.016338462772260733,2.2195913858239213e-20,8.567529448805213e-09,1.0154705832442427e-07,0.0004885067632230824,2.2553623576113467e-10,1.384502685314183e-19,6.942299752688438e-19,2.129358429586052e-19,7.264444898731834e-18,5.50268812710575e-18,3.464791261734887e-22,5.03327106190554e-21,6.256904927070035e-22,1.8602072567254083e-22,3.82452882287276e-24,1.1370373595207124e-11,1.1340191302618448e-14,1.757287761920851e-09,1.493012133950562e-07,1.092832151197526e-18,1.3359199347063405e-17,2.7898437464700352e-14,1.4412467329149134e-19,2.3363923769839932e-07,1.4403223036939993e-20,0.0016738000544288738,8.37558429661728e-09,3.4554052093928376e-09,5.307710175177939e-20,2.2837368734819876e-09,4.4670997704948676e-17,1.5957148115322777e-12,9.748920916609571e-22,8.163623131338233e-19,8.026294917181816e-25,7.126572142483466e-16,1.832334413868629e-10,1.1013392187996038e-21,2.986497225343319e-15,4.038262700229666e-18,1.4299142099654543e-07,9.002821190338721e-09
9.876509224087787e-05,0.09709458050447473,3.76,0.0,3.116523533391262e-11,0.2655719071534145,0.3571525033426384,0.0,0.005516090479509974,0.7595279235581985,1.3763613945508165e-11,1.9794779464020042e-10,4.850668252047962e-17,1.5551756142159948e-18,0.00013430353433634384,2.8904309618169404e-08,0.0006976325807140441,0.3629721852946308,7.581918500281622e-05,2.559102553814462e-05,0.0007681468598466385,1.2398568962552699e-13,0.36070276637092924,8.858380096455021e-09,2.114740174705528e-18,2.838272197136902e-17,3.431473237676138e-07,1.2477782937415466e-15,1.155002591992351e-09,5.775982106574791e-21,3.4571318911984884e-08,3.0804939061871707e-06,0.01597149943701058,2.1645754401223227e-20,8.416650845368327e-09,1.0190639689832288e-07,0.00048818509645763076,2.2156423865738477e-10,1.369902069364692e-19,6.688536347157973e-19,2.051563813282629e-19,6.999240508676022e-18,5.339751029839709e-18,3.3362190661529067e-22,4.740536489548551e-21,5.913374248962998e-22,1.7579597824234995e-22,3.645357715865555e-24,1.0821630910886206e-11,1.1136994676998328e-14,1.6748439910864897e-09,1.4553119663928613e-07,1.0527517334387756e-18,1.2510702014696224e-17,2.6913507435433964e-14,1.3882105504211996e-19,2.274908998754252e-07,1.3480012387702567e-20,0.0016659688236017967,8.307221142651539e-09,3.3676648595651243e-09,5.307838411410034e-20,2.2424808230284784e-09,3.3154845010796945e-17,1.5659102519242268e-12,7.226292662035332e-22,4.289992647064211e-20,7.511994607381856e-25,4.995557861636066e-16,1.7857646251830316e-10,7.718309579017812e-22,2.745092080159636e-15,3.1840382075132e-18,1.4299774537070389e-07,9.006214578226211e-09
9.999999999999998e-05,0.09709130680813201,3.76,0.0,3.0825596048404634e-11,0.26541266176159345,0.35718612479899486,0.0,0.005474015455215537,0.7595387249063027,1.3759893107508734e-11,1.9096865648109384e-10,4.698868287154956e-17,1.5136579400752232e-18,0.00013099548949034904,2.8664247356778636e-08,0.0006856906747897973,0.36331522747376344,7.440251771047433e-05,2.5393764408972283e-05,0.000755554547716733,1.1953809157251042e-13,0.36070110930901583,8.717471487159508e-09,2.0071656406853763e-18,2.680898450152486e-17,3.3735654769329495e-07,1.235574208782606e-15,1.1265875367431442e-09,5.452653098716339e-21,3.379372129027448e-08,3.0345768561390795e-06,0.015637392491314274,2.115041606933766e-20,8.278861686419578e-09,1.0224069511147303e-07,0.0004878923646007812,2.1793683638764215e-10,1.356885988235743e-19,6.461151027564492e-19,1.9818527917178838e-19,6.761581529855476e-18,5.1974091657087804e-18,3.221107090124146e-22,4.487029666041779e-21,5.614309605312626e-22,1.6689509991168827e-22,3.4889491394539654e-24,1.0335903004308466e-11,1.0951472431810556e-14,1.6016094510740777e-09,1.421129615329371e-07,1.017797095876478e-18,1.1770237700867867e-17,2.6028375811733264e-14,1.342007307551283e-19,2.2191832206170174e-07,1.2674982453750059e-20,0.0016587066846644278,8.244168128939076e-09,3.2879998957050415e-09,5.3079568292364926e-20,2.2047895724886284e-09,2.6167274037778917e-17,1.5387158600364067e-12,5.709098271559595e-22,-1.3188032710328462e-18,7.063526241578778e-25,3.5792529040307015e-16,1.7434822038799732e-10,5.529570577818374e-22,2.5436216364455748e-15,2.5998145006459292e-18,1.430035346659223e-07,9.009245172711097e-09
0.00010008021610531397,0.09709130680813201,3.76,0.0,3.080418070809718e-11,0.2654024827497148,0.3571882861544847,0.0,0.005471307572880229,0.759539416558415,1.3759664865834885e-11,1.9052681921544854e-10,4.689231191660365e-17,1.5110223264426035e-18,0.00013078449987749134,2.8648816817057508e-08,0.0006849257919807459,0.36333716273381117,7.431182060455772e-05,2.5381070188030823e-05,0.00075474821564388,1.192566532543747e-13,0.3607010050745152,8.708439076129257e-09,2.000407742453077e-18,2.6710335861979108e-17,3.369856496644555e-07,1.2347913766979523e-15,1.1247751568675845e-09,5.432393677283348e-21,3.3744059422838996e-08,3.0316330386623985e-06,0.015616031200768057,2.1118926750758387e-20,8.270038146687233e-09,1.0226230657671276e-07,0.00048787365309528195,2.1770455029266036e-10,1.356062831598422e-19,6.446731880095758e-19,1.9774321241331845e-19,6.7465102018069476e-18,5.188528016899953e-18,3.2138105926031714e-22,4.471177414914754e-21,5.595444486706894e-22,1.663337096107085e-22,3.479099888737035e-24,1.0305294754015827e-11,1.093959376023513e-14,1.5969863032401797e-09,1.4189488227499857e-07,1.0155839010688267e-18,1.1723915873191637e-17,2.5972163816194747e-14,1.3390829019833753e-19,2.2156286527681873e-07,1.2624642105673215e-20,0.001658237973863992,8.240109874518501e-09,3.282913762950046e-09,5.30796445579926e-20,2.202375528299099e-09,2.5596151512951605e-17,1.5369752478747618e-12,5.586573668655271e-22,-1.2060044230609758e-18,7.035482366676278e-25,3.502486967989666e-16,1.740782762953437e-10,5.410972004275504e-22,2.5312719553566675e-15,2.567851308442814e-18,1.4300390584515566e-07,9.009436974849506e-09
0.00010139533996975008,0.09708813214669822,3.76,0.0,3.046394024936101e-11,0.2652383948400398,0.35722333607331075,0.0,0.005427342551153141,0.7595505869962594,1.3756152220843657e-11,1.8347525081841845e-10,4.53497790146005e-17,1.4688388806144027e-18,0.000127391038816114,2.8398613363372645e-08,0.0006725695353003225,0.36369089827390877,7.284736032647603e-05,2.5174987746988215e-05,0.0007417257070954289,1.1476714220677028e-13,0.3606993535715646,8.56240506462366e-09,1.8934134524186133e-18,2.5152005762197017e-17,3.309940438541599e-07,1.2221256414689026e-15,1.0956248989136454e-09,5.112492403556041e-21,3.294421412056029e-08,2.9840292788910683e-06,0.015271596357423917,2.0614179483105388e-20,8.127528791029802e-09,1.0261483639408724e-07,0.0004875720195147435,2.1395289066841875e-10,1.3429406869525112e-19,6.216210579549541e-19,1.9067566321433564e-19,6.505550902240081e-18,5.046996689022657e-18,3.0972106779197576e-22,4.221935963031058e-21,5.30040974915117e-22,1.5755379568261225e-22,3.324190616119165e-24,9.819128429473328e-12,1.0747766844210316e-14,1.5234210964175867e-09,1.3838636943748235e-07,9.80244906687049e-19,1.0993688592251555e-17,2.5072128998027156e-14,1.2923887179193775e-19,2.158453015731931e-07,1.1831395308432483e-20,0.0016506052802498503,8.174215896087628e-09,3.2010273721165403e-09,5.3080883745902216e-20,2.163379744785521e-09,1.6876210678194488e-17,1.5088766976864956e-12,3.6904536394960586e-22,1.180118618895376e-18,6.593573977987555e-25,2.456880742282806e-16,1.6973226064175268e-10,3.7960261591339115e-22,2.34022275625231e-15,2.127751567291865e-18,1.4300990850933033e-07,9.012496290393952e-09
0.00010271046383418619,0.09708505262514316,3.76,0.0,3.0143445959656473e-11,0.26507942948504815,0.3572576755614151,0.0,0.005384172832268317,0.7595614471335249,1.3753062869391476e-11,1.7677145288390694e-10,4.387521558153246e-17,1.4285193034079253e-18,0.00012411756773535884,2.8153526222187482e-08,0.0006605512026363659,0.36403383813461304,7.142425346044136e-05,2.4972670216593948e-05,0.000729065083017749,1.1050283851902204e-13,0.36069780688213837,8.420145736120814e-09,1.793220405942995e-18,2.3698996966076242e-17,3.251663737266478e-07,1.2097706180345497e-15,1.0675039992813762e-09,4.814441804405796e-21,3.217064454602465e-08,2.937638678843867e-06,0.014937755845506724,2.0130341867008462e-20,7.988968000665685e-09,1.0296403391120464e-07,0.00048727980244296675,2.1030518473850368e-10,1.330494300766208e-19,5.996340814899469e-19,1.839344074705552e-19,6.275705215314741e-18,4.91294243387522e-18,2.9860878395517465e-22,3.991359513973701e-21,5.029669692653726e-22,1.4949675369121613e-22,3.1806343854342953e-24,9.361070499299418e-12,1.0561302846842714e-14,1.4538759738872778e-09,1.3500006770982278e-07,9.471290717187588e-19,1.0315556466416022e-17,2.421126126128866e-14,1.2486500559602822e-19,2.1032889952775447e-07,1.1095301219169596e-20,0.0016430685875968962,8.109505914781899e-09,3.121887183388243e-09,5.308210230947849e-20,2.1254540292879905e-09,1.2367401214506394e-17,1.4815830592768249e-12,2.6863940556622957e-22,1.1157609860992914e-18,6.183500797560573e-25,1.7240538274347723e-16,1.6553211516215564e-10,2.6646686508638896e-22,2.1682586093649328e-15,1.8059620863977064e-18,1.430157591666931e-07,9.015400026567415e-09
0.00010402558769862229,0.09708206453669105,3.76,0.0,2.984169360471514e-11,0.2649253831731143,0.35729132616265474,0.0,0.005341776685869092,0.7595720086699431,1.375038394123975e-11,1.7039524448359628e-10,4.246499764766344e-17,1.3899643105716658e-18,0.00012095879931526682,2.7913390308022028e-08,0.0006488587418612147,0.3643664068899437,7.004101718671268e-05,2.4774013708823526e-05,0.0007167527714458879,1.0645040978314001e-13,0.36069636027083324,8.281534227345285e-09,1.699335616829852e-18,2.2343312979780782e-17,3.1949677812238904e-07,1.1977162760420872e-15,1.0403671703057317e-09,4.536562788048842e-21,3.1422268914052346e-08,2.892419240304869e-06,0.014614091936563503,1.9666317894574677e-20,7.854208333423539e-09,1.0330994527790624e-07,0.0004869966277756149,2.0675755060110893e-10,1.3186850669340894e-19,5.786532029498078e-19,1.7750137657829393e-19,6.056358539003487e-18,4.7867509124897445e-18,2.880132685547864e-22,3.77797996441491e-21,4.776806573971876e-22,1.419716253006074e-22,3.0460373771258827e-24,8.929219326491396e-12,1.0380000700492608e-14,1.3880980366300266e-09,1.317306782327765e-07,9.165942507921563e-19,9.685472730078008e-18,2.3387545720769283e-14,1.20836577813071e-19,2.050048408024016e-07,1.041185844575221e-20,0.001635625807696622,8.045947879139406e-09,3.0453804082464756e-09,5.3083300851445124e-20,2.0885606471545197e-09,1.324255340191192e-17,1.4550642622933215e-12,2.8828440821224964e-22,-3.0637357072049977e-18,5.802755554239778e-25,1.2097701653480074e-16,1.6147184362882185e-10,1.870935461363088e-22,2.012534474674196e-15,1.5607168429216453e-18,1.4302146335081027e-07,9.018155300629587e-09
0.0001053407115630584,0.09707916435201988,3.76,0.0,2.955773847870698e-11,0.2647760622214459,0.3573243085490386,0.0,0.005300133192249989,0.7595822827734674,1.3748102839822599e-11,1.6432779015576857e-10,4.1115727826253163e-17,1.353080822541088e-18,0.00011790972414329983,2.767804801459453e-08,0.0006374806278573042,0.36468900870867677,6.869623309521641e-05,2.457891824641336e-05,0.0007047758407869873,1.0259743270948015e-13,0.3606950092331485,8.146448873673218e-09,1.6113060120500801e-18,2.10776275944964e-17,3.139796531428938e-07,1.1859530020154496e-15,1.014171500348824e-09,4.277318929761935e-21,3.069805883179287e-08,2.8483308099847878e-06,0.014300207011139472,1.9221080704676372e-20,7.72310926591581e-09,1.0365261529222957e-07,0.0004867221394761688,2.0330628852438212e-10,1.3074769045067144e-19,5.586231617718287e-19,1.7135966183505289e-19,5.846935681083257e-18,4.6677294751622264e-18,2.779056137370663e-22,3.5792624818408794e-21,4.536949036919356e-22,1.3483543023841545e-22,2.9183350925882384e-24,8.52181930486306e-12,1.0203668782812343e-14,1.3258523346755172e-09,1.2857317608856007e-07,8.867644115621744e-19,9.099367804361962e-18,2.2599085949648905e-14,1.169003461574568e-19,1.9986476798767734e-07,9.776589980838968e-21,0.0016282749165888381,7.983510919762166e-09,2.971399663360377e-09,5.3084479947335973e-20,2.0526634853707282e-09,7.16729225835755e-18,1.4292916261933145e-12,1.5875122445119767e-22,6.075397669722487e-19,5.448844586420599e-25,8.488030547584734e-17,1.5754573746332806e-10,1.3139535132145973e-22,1.8708317451394877e-15,1.3876545415479078e-18,1.4302702634037073e-07,9.020768867805973e-09
0.0001066558354274945,0.0970763487092226,3.76,0.0,2.929069146266071e-11,0.26463128221653787,0.3573566425644159,0.0,0.005259222203918298,0.7595922801086898,1.3746207245630285e-11,1.5855149727225013e-10,3.9824219056420493e-17,1.3177815191202248e-18,0.0001149655937666361,2.7447348779189267e-08,0.0006264058353490838,0.36500202851331087,6.738854391698566e-05,2.4387287575912392e-05,0.0006931219634760402,9.893232221946752e-14,0.36069374948271027,8.014772960185802e-09,1.5287148965641238e-18,1.989522374036846e-17,3.0860963881579365e-07,1.17447157563122e-15,9.888763092073315e-10,4.0353032570686735e-21,2.999703623801908e-08,2.805334980885625e-06,0.013995722415224548,1.8793667372827582e-20,7.595536803453339e-09,1.0399208745642592e-07,0.0004864559985473427,1.9994787067482676e-10,1.2968360715941725e-19,5.39492185134813e-19,1.6549341414029012e-19,5.646897260627496e-18,4.551878101402216e-18,2.6825876004534253e-22,3.3939689736204585e-21,4.317752762837008e-22,1.283140839994007e-22,2.7995749752248746e-24,8.137248561240113e-12,1.0032124384376424e-14,1.2669204538256546e-09,1.255227938628295e-07,8.577919940305285e-19,8.553806614364851e-18,2.1844096210813992e-14,1.1307433929789405e-19,1.949007566641006e-07,9.185689543802096e-21,0.0016210139519902459,7.92216529399797e-09,2.899842678362096e-09,5.3085640147106615e-20,2.017727971104703e-09,5.956254084869666e-19,1.4042377838959416e-12,1.2115826147617998e-23,5.412564916803997e-18,5.11964789405622e-25,5.957144321349695e-17,1.5374836016556914e-10,9.235178909247952e-23,1.7413833321981346e-15,1.2670524199281853e-18,1.430324531732441e-07,9.023247142257547e-09
0.00010797095929193061,0.09707361440442067,3.76,0.0,2.9039715089894164e-11,0.26449086749128853,0.35738834726554813,0.0,0.005219024309438662,0.7596020108635128,1.3744685112084215e-11,1.5304992457580762e-10,3.858747965007587e-17,1.2839844298403742e-18,0.00011212190493368188,2.722114867765923e-08,0.0006156238133419501,0.3653058330632826,6.611665040155842e-05,2.4199028991898817e-05,0.0006817793819497551,9.54442680410863e-14,0.3606925769392931,7.886394486000395e-09,1.451178773513954e-18,1.8789938106913818e-17,3.0338160655594707e-07,1.1632631490166355e-15,9.644430136455986e-10,3.809226312913303e-21,2.9318270528192294e-08,2.763395000403918e-06,0.013700277391519255,1.8383174348852166e-20,7.471363114479885e-09,1.0432840402963742e-07,0.00048619788206989516,1.96678931491641e-10,1.2867309941974582e-19,5.212117882534809e-19,1.5988779487026483e-19,5.455738385619023e-18,4.441199142406082e-18,2.5904741534726235e-22,3.2218331921969387e-21,4.114167059718719e-22,1.2225495526302322e-22,2.6882484865253073e-24,7.774007611883084e-12,9.865193210240185e-15,1.211099217710519e-09,1.2257500635866058e-07,8.323996039310957e-19,8.04611927649654e-18,2.1120894235437818e-14,1.0972828381155124e-19,1.9010528941146744e-07,8.636149932429961e-21,0.0016138410108498618,7.86188233386873e-09,2.8306120215289783e-09,5.308678197663163e-20,1.983720994321481e-09,1.027789092444036e-17,1.3798766099348439e-12,2.202585749443622e-22,-5.541878429817038e-18,4.813490438034906e-25,4.183368140065253e-17,1.5007453269848616e-10,6.499103261981012e-23,1.6227463317077474e-15,1.1512636362555924e-18,1.430377486596411e-07,9.025596216686228e-09
0.00010928608315636672,0.0970709583829585,3.76,0.0,2.880402006944097e-11,0.2643546506361798,0.357419440960885,0.0,0.005179520799107579,0.7596114847741939,1.3743524662494219e-11,1.4780769933390528e-10,3.740269956101115e-17,1.2516125578201883e-18,0.00010937438492582449,2.699931004674103e-08,0.0006051244610511872,0.3656007719676629,6.487930838452328e-05,2.4014053170238548e-05,0.0006707368769628769,9.212317741293884e-14,0.3606914877175904,7.761205941034884e-09,1.3783443931977214e-18,1.7756111297706504e-17,2.9829064736344746e-07,1.1523192331530314e-15,9.408350022081784e-10,3.597905418967083e-21,2.866087586668469e-08,2.722475684162697e-06,0.01341352808034855,1.7988753378376604e-20,7.35046619003291e-09,1.0466160607784517e-07,0.0004859474823040567,1.9349625872000742e-10,1.2771321085904986e-19,5.037365555705013e-19,1.5452891198820195e-19,5.272986583729519e-18,4.340259491449527e-18,2.502479412720996e-22,3.0604180526540872e-21,3.9103859911289408e-22,1.1619317777387579e-22,2.5792029314938213e-24,7.430708898509171e-12,9.70270891506798e-15,1.1581995070571413e-09,1.1972551634015066e-07,8.076997969354199e-19,7.572994776785779e-18,2.0427894519151386e-14,1.0647554764034132e-19,1.8547123160423992e-07,8.124365185274084e-21,0.0016067542470243699,7.802634396572727e-09,2.7636148415899828e-09,5.308790593909646e-20,1.9506108346280175e-09,1.0406255240894e-17,1.3561831529984301e-12,2.3139295173774684e-22,-6.58676663127167e-18,4.528363616721627e-25,2.9386146380880355e-17,1.465193197333412e-10,4.578693009575734e-23,1.5137231365615471e-15,1.063075842693691e-18,1.4304291739443893e-07,9.027821880636383e-09
0.00011060120702080282,0.09706837773115809,3.76,0.0,2.8582862366652402e-11,0.2642224720419391,0.3574499412470417,0.0,0.005140693632595143,0.7596207111488719,1.3742714394057356e-11,1.4281043724378107e-10,3.6267237745081944e-17,1.2205935336632915e-18,0.00010671897787599766,2.678170113276527e-08,0.0005948981052353347,0.36588717863254777,6.36753260799402e-05,2.3832274010965185e-05,0.0006599837380053642,8.895962032304186e-14,0.36069047811667765,7.639104095104992e-09,1.3098860863478975e-18,1.6788543051523845e-17,2.933320607144227e-07,1.1416316787801801e-15,9.180175184326885e-10,3.4002550449783145e-21,2.8024008686067437e-08,2.6825433346091294e-06,0.013135146585071913,1.7609607373730316e-20,7.232729525781811e-09,1.0499173352186178e-07,0.0004857045058488296,1.9039678503870653e-10,1.2680117169351958e-19,4.870238018368063e-19,1.4940368923935159e-19,5.0981965554231606e-18,4.239595518433411e-18,2.418381036717082e-22,2.9086790459885895e-21,3.726349825750359e-22,1.1072194407805395e-22,2.4781463722210276e-24,7.1060674760556626e-12,9.544512668768482e-15,1.1080451806659043e-09,1.1697024121499146e-07,7.801988401945723e-19,7.131172960120219e-18,1.976360210258556e-14,1.0283843508179829e-19,1.8099180882560492e-07,7.646805903250383e-21,0.0015997518690663997,7.744394817789248e-09,2.6987626242823963e-09,5.308901251629203e-20,1.9183670931460557e-09,-1.3361585834172627e-17,1.3331335732620467e-12,-2.8692559824490647e-22,1.6449458290983767e-17,4.262301712636957e-25,2.0638284246575745e-17,1.4307801668183617e-10,3.2283836138487504e-23,1.4133109758253034e-15,1.0428158295299776e-18,1.4304796376873039e-07,9.029929637616134e-09
