Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18),S(1652),S(1550),OF(173),F2(77)
8.866184038961263e-09,0.11871387364199214,3.76,0.0,0.7427691744253713,0.9999867386967363,8.749350980918558e-16,0.0,1.1283783372714116e-14,7.075192285405996e-11,6.973776403578334e-11,2.3001406359506432e-11,2.8926804031376656e-17,5.907808383918699e-19,9.192312747327955e-13,9.3921569171131e-13,8.457844428457802e-15,3.8031896710682085e-14,2.349265479907505e-11,7.062429756601931e-15,4.261650283202371e-15,4.696939570852541e-13,8.751620710644186e-15,1.4175198329996613e-21,1.0354456362280925e-22,2.814996042661303e-27,2.2447020623471574e-15,2.4363696763032354e-24,4.4314372667086947e-17,8.297387825128465e-29,3.0434307194103435e-15,7.75419119289955e-17,8.027511049880002e-17,1.0634086412917222e-24,7.041002089522272e-22,1.9142183722907905e-19,1.3261278308063045e-05,9.036679969403207e-24,3.659487385987982e-33,1.286965113202056e-23,1.8362489642266984e-25,7.885739525095872e-25,2.011245062866227e-23,2.7576143934791244e-27,1.9907889421535844e-36,7.477220217951712e-35,3.122011119090529e-36,3.580564830296001e-42,6.057215827641769e-29,3.068718219877303e-26,7.742357488609634e-33,2.3167578823143343e-15,4.495540046870603e-30,4.709199514732853e-31,1.25875467302309e-31,1.9095447875622626e-32,1.1422279812131547e-23,2.5404564880429057e-33,5.5667874037577625e-33,1.2637042597958693e-26,6.14839602705339e-17,1.5083462471662928e-42,8.390863824250838e-27,2.716159895409421e-36,1.0362407088001904e-28,1.1775448205971895e-48,3.1739757133740213e-52,3.5634162470324736e-38,8.594405939351084e-42,8.73657392890491e-17,3.4867717643175915e-48,5.042679072303291e-45,1.4836026445056734e-39,1.752429178344394e-33,5.806624348233183e-16,3.534900784613874e-31,3.1680642362261237e-34,4.4290479401551066e-20,4.0704226974636656e-16,2.674455872054659e-24,2.7001767265088752e-43,3.7556778703242316e-33,4.636382560704042e-36,9.22689761211115e-30,2.7744448442657104e-27,8.823201691976947e-32,8.884331344894445e-33,8.004742625965151e-17,1.2039062331343794e-27
9.999999999999999e-09,0.11871387364221549,3.76,0.0,0.7427691744133208,0.9999867386933292,1.2544087004236742e-15,0.0,1.4369484860659094e-14,7.980500296158401e-11,7.851554809482776e-11,2.587877885443279e-11,3.67378010788814e-17,6.656421181479027e-19,1.1630640897816136e-12,1.1918464015507415e-12,1.1395062592905594e-14,4.976037815820598e-14,2.6504143039835593e-11,9.478675722825135e-15,5.587861273269155e-15,5.962858251231816e-13,1.1119161034757546e-14,1.806528447036437e-21,1.477319971317945e-22,4.00917198726446e-27,2.5317540732761502e-15,3.489496748983842e-24,5.200204109369707e-17,1.3241302596301188e-28,3.866966290897996e-15,9.865635906452381e-17,1.0203329207394159e-16,1.516532697569457e-24,8.969419735982763e-22,2.433171992294399e-19,1.3261278307997234e-05,1.0210037023448662e-23,5.874853756468223e-33,1.8362838884135167e-23,2.6222358197649944e-25,1.1257748321694979e-24,2.5928756208468508e-23,4.390398749982576e-27,2.8818122472531734e-36,1.0777529259583858e-34,5.3882286020177426e-36,5.1916304158261524e-42,9.114876753415043e-29,3.478633905185555e-26,1.2218952439846402e-32,2.9435817465245606e-15,6.353900512106939e-30,7.48945542052333e-31,2.011901809346663e-31,2.732831368526842e-32,1.4855961946375964e-23,4.531463127838648e-33,8.49604047911819e-33,1.5797811169782277e-26,7.288933774052298e-17,2.4250053831912723e-42,1.2489960458068773e-26,3.932264623001076e-36,1.718552442511174e-28,1.911326769550614e-48,6.71485572876919e-52,5.937585760596107e-38,1.613522526445012e-41,9.86101743795263e-17,6.567333248627254e-48,1.0483050044900524e-44,2.378346644244737e-39,2.6068516396835286e-33,8.297827747437539e-16,6.588687066613243e-31,5.487623849048433e-34,5.566112270323676e-20,5.570050452303911e-16,3.662114055195713e-24,4.846222093421416e-43,5.835588330953707e-33,7.481164538816219e-36,1.284696004729055e-29,3.676597273860715e-27,1.3391834700555325e-31,1.2144992692921199e-32,1.017074586393636e-16,2.2890636017294084e-27
1.0183544260146361e-08,0.11871387364221549,3.76,0.0,0.7427691744113699,0.999986738692773,1.323800884739847e-15,0.0,1.490420596850265e-14,8.127066036125474e-11,7.993354297320487e-11,2.6343261006249183e-11,3.808838748400957e-17,6.777371196206547e-19,1.2051311547849924e-12,1.2355225583094964e-12,1.1924929683157632e-14,5.1826807838857135e-14,2.6991860265599762e-11,9.907396731123238e-15,5.821771929406223e-15,6.181786333449581e-13,1.152879701708915e-14,1.8740239642001723e-21,1.5579282134416117e-22,4.226814766818647e-27,2.5782225375725368e-15,3.681988727152358e-24,5.325635523464458e-17,1.4182215636783874e-28,4.009471284532885e-15,1.023135254273815e-16,1.0579927717874004e-16,1.5991730415164954e-24,9.303517483157962e-22,2.523003273931658e-19,1.3261278307980339e-05,1.0400198512136182e-23,6.297693717262114e-33,1.936490647363261e-23,2.765679373827733e-25,1.1873045967260658e-24,2.6944823133774737e-23,4.700848759292436e-27,3.0455227244868716e-36,1.1383117837364007e-34,5.8331300006984e-36,5.493224868799852e-42,9.683113086820977e-29,3.545315462959087e-26,1.3074540575080207e-32,3.0520456245268735e-15,6.691245884190083e-30,8.017852659546804e-31,2.155364500506023e-31,2.883247486785189e-32,1.5450082841696403e-23,4.924134573104838e-33,9.04935142370442e-33,1.6338078165727225e-26,7.476360205195903e-17,2.5999031651667604e-42,1.3253692287453195e-26,4.155714273048728e-36,1.8504093654143216e-28,2.051915991660148e-48,7.44763995780817e-52,6.395382005126441e-38,1.764838407754753e-41,1.0042664095971678e-16,7.185922888828797e-48,1.1602002482074547e-44,2.5490308720516952e-39,2.7646845316446018e-33,8.752644997483429e-16,7.199935388273064e-31,5.941365930333876e-34,5.766730882402236e-20,5.837684456298061e-16,3.841387692199894e-24,5.270436339479011e-43,6.22740777026148e-33,8.025130120990242e-36,1.3494731226856394e-29,3.834965259679719e-27,1.4243058360605863e-31,1.2727112812095671e-32,1.0545551180995474e-16,2.5073154383314767e-27
1.150090448133146e-08,0.11871387364243836,3.76,0.0,0.7427691743973667,0.9999867386887432,1.9039609851344472e-15,0.0,1.903051984179633e-14,9.179136615727432e-11,9.008687451407705e-11,2.9666689659918574e-11,4.847473821751776e-17,7.643547205085154e-19,1.527568098992258e-12,1.5713899013101054e-12,1.6279477904208753e-14,6.818796476778138e-14,3.04945229637838e-11,1.3313357137716764e-14,7.676161797488319e-15,7.866220849708797e-13,1.468262464003466e-14,2.396539516089062e-21,2.228643429686616e-22,6.034320967508043e-27,2.9117422248163215e-15,5.290079230965509e-24,6.226079336803894e-17,2.2665794500242104e-28,5.106880741869007e-15,1.3052080854143087e-16,1.3481201769694837e-16,2.2864470147706758e-24,1.1880694402343042e-21,3.215239530830736e-19,1.3261278307923057e-05,1.1766820932052606e-23,1.0138053965294527e-32,2.77019257512154e-23,3.960202292364333e-25,1.6995274097628228e-24,3.4885460739863045e-23,7.493209755855004e-27,4.427612941312434e-36,1.6492473052199568e-34,1.0190843822632712e-35,8.18530141195789e-42,1.4549060324470108e-28,4.026530665457723e-26,2.0982632117357946e-32,3.887284849517004e-15,9.470595848929194e-30,1.2765554916774225e-30,3.4522956098983047e-31,4.1386172160808785e-32,1.996912880808006e-23,8.777876478159291e-33,1.4041550786979413e-32,2.042168821203864e-26,8.829428283543106e-17,4.185748074645603e-42,1.990239777822208e-26,6.042308599432438e-36,3.089106201281135e-28,3.341296083325099e-48,1.584107419373446e-51,1.063050796017764e-37,3.3338767929622126e-41,1.134331670603932e-16,1.3613334421323914e-47,2.4168842276369366e-44,4.097148827445811e-39,4.09690641246927e-33,1.2543027570662306e-15,1.3460756496860797e-30,1.029903240648137e-33,7.373008517522513e-20,7.976912669012294e-16,5.343986330347848e-24,9.46572981270633e-43,9.675719397439308e-33,1.2994863151272058e-35,1.8663899034317746e-29,5.07125152976914e-27,2.156014349224274e-31,1.7398630691978707e-32,1.3431859033031368e-16,4.772281670110454e-27
1.4135624923701657e-08,0.11871387364288263,3.76,0.0,0.7427691743693532,0.9999867386804838,3.519069265882684e-15,0.0,2.88013626219371e-14,1.1283918564147169e-10,1.102668223668292e-10,3.6259741736570174e-11,7.288074516100906e-17,9.365784603587908e-19,2.279557827430824e-12,2.3605892351866684e-12,2.8022914868516223e-14,1.0916579304440941e-13,3.751166983042545e-11,2.1858439980068777e-14,1.2331416171278758e-14,1.182911647781314e-12,2.2113373179752697e-14,3.6445647899598904e-21,4.0773927897004515e-22,1.0996791939126072e-26,3.578779245375989e-15,9.76017021723497e-24,8.032084055171096e-17,4.983165303998819e-28,7.69387176054365e-15,1.9725577997348303e-16,2.0326730815564415e-16,4.178782453362916e-24,1.79789609044835e-21,4.849776240023235e-19,1.326127830782558e-05,1.4509376656569624e-23,2.262847862545788e-32,5.0675444169936765e-23,7.258360194397394e-25,3.1128273977019137e-24,5.422666490350982e-23,1.6391111469644218e-26,8.353771042672443e-36,3.1037088446151493e-34,2.660651690097224e-35,1.6936662325695508e-41,2.866687437684393e-28,5.0027202314210724e-26,4.7943473186473014e-32,5.8561124413622815e-15,1.6973648286059253e-29,2.7862666701321147e-30,7.629171381415249e-31,7.620880002853657e-32,3.027730618550554e-23,2.3150236795564757e-32,3.035014613340684e-32,2.964659145893086e-26,1.157959866010331e-16,9.318564196861079e-42,4.0028894449845294e-26,1.1402523025144756e-35,7.400130393145541e-28,7.613626362292746e-48,5.768386196806349e-51,2.479323893073333e-37,9.886078018022945e-41,1.3928389569053734e-16,4.053831914856164e-47,8.444819814008082e-44,9.119019699368755e-39,7.845474875734488e-33,2.3025603531749707e-15,3.8776547070228994e-30,2.6005996726957717e-33,1.1498232483577996e-19,1.3404007203449607e-15,9.596600730688531e-24,2.5362319126696018e-42,2.0217807945982657e-32,2.9373354719214117e-35,3.1702731785477645e-29,8.063381672950424e-27,4.29253283672805e-31,2.9392037110375474e-32,2.0235869403762735e-16,1.4140305216241007e-26
1.6770345366071855e-08,0.11871387364332497,3.76,0.0,0.7427691743413289,0.9999867386719574,5.8562174757507116e-15,0.0,4.059602150661986e-14,1.3389651844810043e-10,1.302790034963659e-10,4.278383927366799e-11,1.0205372244580702e-16,1.1074622563376159e-18,3.169687054836056e-12,3.3041086936410646e-12,4.4507916384380056e-14,1.6220114429841078e-13,4.4547290581024073e-11,3.278988120178329e-14,1.836746209041094e-14,1.6575191608978712e-12,3.102872798374706e-14,5.1736054491545335e-21,6.7200747294347445e-22,1.8054858701040903e-26,4.24581314618802e-15,1.6218782790489423e-23,9.82554412363201e-17,9.547618114052987e-28,1.0800096536948308e-14,2.777788141934564e-16,2.8556102326437655e-16,6.879967663858443e-24,2.533564103253222e-21,6.8173171587321665e-19,1.3261278307717465e-05,1.7264345474635245e-23,4.3998733610524974e-32,8.3498752619385e-23,1.1982629903914143e-24,5.135472907915058e-24,7.843480463037452e-23,3.125320307137536e-26,1.4179784689785723e-35,5.27915205083039e-34,5.95622614676077e-35,3.2419033574586257e-41,4.988381565542884e-28,5.99707460584873e-26,9.728368355966856e-32,8.219889157486053e-15,2.741779981081261e-29,5.301728054486755e-30,1.4699434325473881e-30,1.2637905868391314e-31,4.1916222484268957e-23,5.142145616595251e-32,5.89862897270272e-32,4.012004127722291e-26,1.4341670175886676e-16,1.804693565416179e-41,7.225620869364374e-26,1.9357890531572216e-35,1.5391853774698817e-27,1.5088830864131807e-47,1.6611552558008062e-50,4.959599494891881e-37,2.4417617542318558e-40,1.6491971335742865e-16,1.0041523769538785e-46,2.36887883934822e-43,1.7684244939195687e-38,1.325749331680152e-32,3.807170407105164e-15,9.266495221019973e-30,5.584216427315991e-33,1.7038980779539858e-19,2.0410545819923738e-15,1.6004772312429095e-23,5.720998360129107e-42,3.6983331325523525e-32,5.793998821634839e-35,4.831265620651497e-29,1.1733436743223287e-26,7.521584442643193e-31,4.5225197782438793e-32,2.840541161722876e-16,3.452348802535265e-26
1.9405065808442052e-08,0.1187138736437654,3.76,0.0,0.7427691743132917,0.999986738663163,9.058812151070185e-15,0.0,5.440991397444583e-14,1.549646014294636e-10,1.5012488031410674e-10,4.924240381007131e-11,1.3589873510085336e-16,1.2770168021420558e-18,4.192302736024507e-12,4.399126391148007e-12,6.656900178512102e-14,2.285773802917924e-13,5.1604637802700884e-11,4.6151573764075904e-14,2.5926059763949766e-14,2.20938380326391e-12,4.141323847631229e-14,6.998976712089893e-21,1.0298889675392665e-21,2.756476272002538e-26,4.9128439500891764e-15,2.5060570648767143e-23,1.159903924635378e-16,1.6650455984576144e-27,1.4421042635227933e-14,3.7212969555245773e-16,3.8160938944691573e-16,1.0532716651681057e-23,3.395056525158459e-21,9.117696000913834e-19,1.3261278307596926e-05,2.003172562918876e-23,7.779001344797271e-32,1.2791983372892526e-22,1.8392649661480174e-24,7.877623119149677e-24,1.0781705160234752e-22,5.424318695429154e-26,2.2364780152625208e-35,8.377727174902244e-34,1.1974605022921358e-34,5.817452054182498e-41,7.971893938119321e-28,7.009377050411193e-26,1.8108154165562992e-31,1.0975103821121106e-14,4.118605992488244e-29,9.183452494366372e-30,2.578886077856204e-30,1.94843736894613e-31,5.449829878015883e-23,1.018724437172658e-31,1.0618480477139977e-31,5.166598531769409e-26,1.7088909665027376e-16,3.178371070805364e-41,1.2085879265425607e-25,3.0535805769076873e-35,2.90873096329073e-27,2.719728307612557e-47,4.121609392424342e-50,8.944961553949335e-37,5.3397955055262595e-40,1.903424934199579e-16,2.2009527994079996e-46,5.786123296328127e-43,3.1185192939106107e-38,2.0556610645579678e-32,5.852713228095625e-15,1.9501257118917595e-29,1.0733905026777477e-32,2.422991578289087e-19,2.9020416677775227e-15,2.5276123376145765e-23,1.150650290177489e-41,6.166340664107138e-32,1.0424835056014612e-34,6.840354407918793e-29,1.6062336087667512e-26,1.2079218358199429e-30,6.526368227955102e-32,3.792858219327963e-16,7.401372389737702e-26
2.2039786250812248e-08,0.11871387364420388,3.76,0.0,0.7427691742852389,0.9999867386541001,1.326720076759857e-14,0.0,7.0233577416172e-14,1.760446719577595e-10,1.6980587435490046e-10,5.5638725570333034e-11,1.743241362436858e-16,1.4452525042904637e-18,5.342061457698421e-12,5.642914316487615e-12,9.498746974172014e-14,3.0952807707678525e-13,5.868675656572886e-11,6.194050068719194e-14,3.513890619320878e-14,2.8375148575365755e-12,5.325252084725441e-14,9.138951775773838e-21,1.4948783868590213e-21,3.985751292099239e-26,5.579871678815613e-15,3.6675400101570933e-23,1.3355132525564963e-16,2.7075248201432543e-27,1.8552323783157317e-14,4.803548121115576e-16,4.913309681092702e-16,1.5271597583948953e-23,4.382356710518389e-21,1.1751198845242857e-18,1.3261278307472686e-05,2.2811515404309923e-23,1.281127740822203e-31,1.8558658335318407e-22,2.6735616960376392e-24,1.144402764504992e-23,1.4266493569507509e-22,8.778064227291403e-26,3.339122021121363e-35,1.2632520897564218e-33,2.2204415366805167e-34,9.891719932502647e-41,1.1961731803540673e-27,8.039425415947961e-26,3.1513140077195563e-31,1.4118343409470159e-14,5.859346699358066e-29,1.4832165297780056e-29,4.220287839055965e-30,2.8446212812921948e-31,6.773916645692937e-23,1.856647383426671e-31,1.8012496484522492e-31,6.414109541502507e-26,1.9817862074162354e-16,5.216971085295405e-41,1.907462938207142e-25,4.5595244979028264e-35,5.1209037994944955e-27,4.570555045526828e-47,9.192553290879406e-50,1.494733697272657e-36,1.0688072821448111e-39,2.1555405689283216e-16,4.413679916705404e-46,1.2832051258262054e-42,5.122547204762892e-38,2.990936260572267e-32,8.520094418797579e-15,3.7347046450179825e-29,1.901755117563923e-32,3.328595672014041e-19,3.922586698228527e-15,3.823003410751508e-23,2.1284155800786059e-41,9.590835257712483e-32,1.7536171657342618e-34,9.186678663812013e-29,2.1031682822615266e-26,1.8188881265574045e-30,8.985291153108036e-32,4.879381037154142e-16,1.4423583931482262e-25
2.4674506693182444e-08,0.11871387364464032,3.76,0.0,0.7427691742571683,0.9999867386447676,1.8616977346550438e-14,0.0,8.805349583329373e-14,1.9713793142961006e-10,1.8932335335434002e-10,6.19759126637047e-11,2.1724236536019692e-16,1.612179386876329e-18,6.613966570831577e-12,7.032862333920659e-12,1.3048659048971228e-13,4.0622671634220855e-13,6.579646574797094e-11,8.013091070930906e-14,4.612691009874908e-14,3.540998294465204e-12,6.653344443440209e-14,1.1614402106982045e-20,2.079659361400924e-21,5.523794281554186e-26,6.246896352840929e-15,5.144468149366598e-23,1.5096601482141564e-16,4.167597805911157e-27,2.318971974580333e-14,6.025061411463809e-16,6.146473962648448e-16,2.1222246650246113e-23,5.495448480480287e-21,1.4718523301367542e-18,1.3261278307346651e-05,2.5603713139744514e-23,1.9957609608340623e-31,2.5803564282872996e-22,3.724447826846614e-24,1.5933286485161878e-23,1.8325222844899452e-22,1.3446262264196408e-25,4.775840332085201e-35,1.8309601431130206e-33,3.860315287069145e-34,1.6063563104791798e-40,1.7093831461289683e-27,9.087035375857489e-26,5.190442281629782e-31,1.764632407985029e-14,7.98939510122109e-29,2.267524687120436e-29,6.539739948988158e-30,3.979782014048706e-31,8.145118855992605e-23,3.169913205808948e-31,2.9105133586702762e-31,7.743034214747685e-26,2.2530518976331317e-16,8.103687498021358e-41,2.873555009744527e-25,6.52176407707407e-35,8.524370478296921e-27,7.271136354978705e-47,1.8839373540789542e-49,2.3534899259062308e-36,1.9950744985027224e-39,2.405561558437987e-16,8.25175123014895e-46,2.6387938612969454e-42,7.958846272540748e-38,4.144096648335826e-32,1.1885880933017644e-14,6.638844479431132e-29,3.162316782115932e-32,4.440141504047691e-19,5.10058280396202e-15,5.577834809099167e-23,3.6869799975205887e-41,1.4130605273286832e-31,2.799933226631536e-34,1.186075773523324e-28,2.6624518753999265e-26,2.605964815550292e-30,1.1931639156909299e-31,6.098996329728101e-16,2.607843149640638e-25
2.730922713555264e-08,0.1187138736450748,3.76,0.0,0.742769174229078,0.9999867386351653,2.5240888215469183e-14,0.0,1.0785299653730468e-13,2.182455476068496e-10,2.0867865558476727e-10,6.825693737900377e-11,2.645683083239649e-16,1.777807268410346e-18,8.003256017272241e-12,8.56642983179258e-12,1.737490729347712e-13,5.198093954103259e-13,7.293642614409163e-11,1.0069330906426975e-13,5.900328582770935e-14,4.318974736610939e-12,8.124382642463222e-14,1.4448719037103704e-20,2.796394392860189e-21,7.399343189873897e-26,6.913917991812368e-15,6.974760397233587e-23,1.6823415155098728e-16,6.1367894890030136e-27,2.832910122953931e-14,7.386409870471853e-16,7.514819929979061e-16,2.850437823427516e-23,6.7343158548470254e-21,1.8020717060448654e-18,1.3261278307220196e-05,2.8408317204527325e-23,2.972865995574554e-31,3.467275533404513e-22,5.014291916955432e-24,2.1440000958184246e-23,2.2984090334434005e-22,1.9702876016376776e-25,6.598656609986519e-35,2.57145173824837e-33,6.367161067926694e-34,2.506432731138719e-40,2.3498486624254004e-27,1.0152033150546683e-25,8.165212618670011e-31,2.1555832739261816e-14,1.0529891947769242e-28,3.3160588907924814e-29,9.69715951643482e-30,5.38067909293481e-31,9.550489093519808e-23,5.133509619534015e-31,4.515334066344558e-31,9.143727742299062e-26,2.5225383694300356e-16,1.2039885292741085e-40,4.1663865240813355e-25,9.011218219513009e-35,1.3555443926726907e-26,1.106688195666406e-46,3.6065803555531035e-49,3.532595778396397e-36,3.5197745237292335e-39,2.653505046273751e-16,1.4577630030889474e-45,5.111118931892725e-42,1.1823257264305857e-37,5.525918744642922e-32,1.6023832351789834e-14,1.111048367748983e-28,4.99665177738171e-32,5.775556552371431e-19,6.433881280178125e-15,7.891941346975795e-23,6.056731641388867e-41,1.9940553370206926e-31,4.288404605527158e-34,1.4854505465725998e-28,3.282490145074785e-26,3.5890861735506356e-30,1.5396376614883587e-31,7.450614793553254e-16,4.438893622953164e-25
2.994394757792284e-08,0.11871387364550727,3.76,0.0,0.7427691742009659,0.9999867386252926,3.32712605184112e-14,0.0,1.296132070926553e-13,2.393686764232002e-10,2.2787311711765144e-10,7.448471275133516e-11,3.1621740614205046e-16,1.9421459589282502e-18,9.505266958248029e-12,1.0241090253167374e-11,2.2543851806524596e-13,6.514013451855951e-13,8.010922407640842e-11,1.2359900105099843e-13,7.387740030902514e-14,5.170611564748411e-12,9.737197622740437e-14,1.7667391886052204e-20,3.657073439399021e-21,9.640397762684578e-26,7.580936615085185e-15,9.196771688535903e-23,1.8534696218439783e-16,8.7117278705467e-27,3.3966345752533294e-14,8.888212013637532e-16,9.01758198989865e-16,3.7235456570339263e-23,8.098942767336288e-21,2.1659071809326902e-18,1.326127830708928e-05,3.122532596257338e-23,4.2677657553857064e-31,4.530907799184577e-22,6.5651361462331216e-24,2.805737499341103e-23,2.8268850373278574e-22,2.783352990766588e-25,8.86185913190236e-35,3.519219760248896e-33,1.0043099747907543e-33,3.786203570690493e-40,3.130390145967061e-27,1.1234251266483101e-25,1.2349013133996394e-30,2.584366158665522e-14,1.3499632376387951e-28,4.675275400681847e-29,1.3864772210037008e-29,7.073952014505659e-31,1.0979275597469996e-22,7.951565159199833e-31,6.763206188499517e-31,1.0607507786172868e-25,2.7898922986396825e-16,1.7242518736493098e-40,5.850000747897428e-25,1.2101803154102381e-34,2.0731115603029832e-26,1.623526598197995e-46,6.5047126814992114e-49,5.0980517373435035e-36,5.914870432580713e-39,2.899388147567453e-16,2.4524443975242597e-45,9.36946085423869e-42,1.6926416210793694e-37,7.14681335120095e-32,2.1006728414265918e-14,1.768000897808351e-28,7.56882346088656e-32,7.35196425801053e-19,7.920474565468896e-15,1.087250387605476e-22,9.512955986006628e-41,2.7173900945408315e-31,6.34531334371209e-34,1.8160154732518432e-28,3.961762885229768e-26,4.787785257867652e-30,1.9409865181460163e-31,8.933148916562914e-16,7.181953257278538e-25
