Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56)
2.1113881399071143e-09,0.12942354415257995,3.76,0.0,0.607565020334029,0.9999619554084864,1.2852446537782113e-16,0.0,6.792296840646015e-15,3.703641097693059e-10,3.689340362068369e-10,6.102811377404908e-11,1.6965026910627853e-16,2.3194323800213605e-17,1.4100349686674407e-12,1.4144619355389613e-12,4.007600207463515e-14,5.547791071097062e-15,6.122639717877345e-11,5.057202579884547e-15,1.029050017246081e-14,1.8960039929363292e-13,6.208467504778583e-15,1.469256566513948e-23,1.109796613642634e-22,1.871648731411461e-26,3.70546934443095e-14,4.019686597139937e-24,1.173833263797363e-16,7.831908707581284e-29,9.37924774996004e-15,1.223290495839686e-16,1.8179959496155698e-20,2.0748407491238886e-24,9.329191545411832e-21,1.1186218874031588e-18,3.804452866082413e-05,5.971493504656492e-22,3.60480559810335e-33,3.407081941296461e-23,4.893472787734453e-25,1.896434675700294e-24,7.683932096277094e-24
2.2135222489433648e-09,0.1294235441530115,3.76,0.0,0.6075650203131497,0.9999619554050911,1.4859363759244774e-16,0.0,7.497916959755081e-15,3.882797968062438e-10,3.8670816773584497e-10,6.397074021949704e-11,1.8734301151646178e-16,2.4383494784918773e-17,1.5490271913473623e-12,1.5541273489141579e-12,4.232721319543917e-14,6.390947941183788e-15,6.41887354139996e-11,5.800485736358373e-15,1.1347775982153349e-14,2.0834028983660697e-13,6.825148875753252e-15,1.7742388175997828e-23,1.2768708877189406e-22,2.1558316186789197e-26,3.8847130479078426e-14,4.6277706087706835e-24,1.2688326688772887e-16,9.448561927770779e-29,1.030731352922824e-14,1.344507575575892e-16,2.0945932879556562e-20,2.3873513508752873e-24,1.028177660750938e-20,1.2293624036116904e-18,3.804452893291176e-05,6.271356795470697e-22,4.354376005860279e-33,3.924657205197435e-23,5.636237572933246e-25,2.184855108361311e-24,8.851587650873695e-24
2.4177904670158657e-09,0.1294235441538746,3.76,0.0,0.6075650202713907,0.9999619553989679,1.9494817781205424e-16,0.0,9.023156615450308e-15,4.241112150931413e-10,4.2223647322610316e-10,6.985345683165403e-11,2.2536219265598154e-16,2.6760794012252816e-17,1.8463908828857816e-12,1.8530347877963707e-12,4.6963981585733853e-14,8.324628729296723e-15,7.011368887216883e-11,7.490205238932307e-15,1.3628487618685449e-14,2.484550646344008e-13,8.146355584447025e-15,2.5239829608942972e-23,1.6595899720535445e-22,2.807440951338061e-26,4.2432002214134016e-14,6.02218740750448e-24,1.4649752849000406e-16,1.3415652045408622e-28,1.2294382891455802e-14,1.6041211697813779e-16,2.7291201092365786e-20,3.1031496573278425e-24,1.2325958208853237e-20,1.4665000977212298e-18,3.804452878638221e-05,6.871526297630067e-22,6.198026157840199e-33,5.111513736279645e-23,7.339102550404435e-25,2.846438198505653e-24,1.1529381946539834e-23
2.6016318632811164e-09,0.1294235441546513,3.76,0.0,0.6075650202338074,0.9999619553932374,2.443421325797043e-16,0.0,1.0527996446270191e-14,4.563595489412356e-10,4.5418921016568346e-10,7.514503224035172e-11,2.6257986667749777e-16,2.889917519231276e-17,2.1360606518229393e-12,2.1443350081155797e-12,5.130118154656157e-14,1.0367218185056769e-14,7.544648549257188e-11,9.255838763728907e-15,1.5873128016210626e-14,2.87559071844855e-13,9.435610646801406e-15,3.3817457689193293e-23,2.0633577122069888e-22,3.4955859575158626e-26,4.565838411436522e-14,7.495169845358886e-24,1.647829195298948e-16,1.7944381463308088e-28,1.423192495177317e-14,1.8573589514763607e-16,3.3996248408076976e-20,3.8581948474530575e-24,1.4324188977066328e-20,1.6977698724710604e-18,3.804452884834467e-05,7.412183760607962e-22,8.308600643727985e-33,6.365032991767876e-23,9.137121896328551e-25,3.545447126796159e-24,1.4357885768592483e-23
2.785473259546367e-09,0.12942354415542792,3.76,0.0,0.6075650201962239,0.999961955387305,3.016673767465636e-16,0.0,1.2160384028783314e-14,4.886079452812126e-10,4.86120420891987e-10,8.043391361938239e-11,3.0263782287181847e-16,3.1036431538496297e-17,2.4465576790149375e-12,2.4567086049837587e-12,5.580593393501187e-14,1.271855625484269e-14,8.077962788771655e-11,1.1267728251899758e-14,1.8302504732152827e-14,3.295023517171926e-13,1.081978603709221e-14,4.4406858462843355e-23,2.527684433882022e-22,4.2875764687001373e-26,4.88847634933371e-14,9.191067231988141e-24,1.8359932831060587e-16,2.352388253248225e-28,1.6310696263017822e-14,2.1291526299911016e-16,4.171741294279084e-20,4.7263297692093164e-24,1.6472540323919917e-20,1.945943768475718e-18,3.8044529087007215e-05,7.953319540061037e-22,1.0915637110636544e-32,7.807831019631318e-23,1.1206104485948108e-24,4.350294693502038e-24,1.7613819091995303e-23
2.9693146558116177e-09,0.1294235441562045,3.76,0.0,0.6075650201586402,0.9999619553814525,3.67574576880054e-16,0.0,1.3922590913123733e-14,5.208564124877401e-10,5.180301199071724e-10,8.572012508150016e-11,3.455339295229176e-16,3.317256380815241e-17,2.7778289927085583e-12,2.790119635850812e-12,6.048985302293212e-14,1.540018060780789e-14,8.611314017081161e-11,1.3539036775410071e-14,2.0919347949250415e-14,3.7428154244519117e-13,1.2298896193537139e-14,5.7299663309251e-23,3.0567674861740454e-22,5.190627578475357e-26,5.21111403510402e-14,1.1125703839602545e-23,2.0288953661260148e-16,3.030325220016937e-28,1.8530601607955384e-14,2.419503432703961e-16,5.052613205749726e-20,5.715336983345986e-24,1.8771006114217198e-20,2.2110201786025496e-18,3.80445292210027e-05,8.494933616429335e-22,1.4091464358503495e-32,9.453071847405947e-23,1.356478256049906e-24,5.2684033040603675e-24,2.1326979323948792e-23
3.336997448342119e-09,0.1294235441577574,3.76,0.0,0.6075650200834717,0.9999619553698512,5.278247285717257e-16,0.0,1.784541617163939e-14,5.853535962134023e-10,5.817850407380637e-10,9.628463766706114e-11,4.398320785318177e-16,3.7441459039494314e-17,3.5024833747792847e-12,3.5199105846398546e-12,7.044142248447329e-14,2.184015783118451e-14,9.678137038438192e-11,1.890906792050341e-14,2.6726291216604852e-14,4.723343281995366e-13,1.554193828288662e-14,9.131058697098227e-23,4.325945371513218e-22,7.35865752409036e-26,5.856388650260338e-14,1.5774670132513122e-23,2.427060884145057e-16,4.812859376767326e-28,2.3393434020662983e-14,3.0558819606664706e-16,7.16916149705708e-20,8.086945832926742e-24,2.3818256486240226e-20,2.791879039820367e-18,3.8044529310592376e-05,9.579596581648779e-22,2.247605180954449e-32,1.3403330970854647e-22,1.922574633771984e-24,7.474038873377516e-24,3.024377295378662e-23
3.7046802408726204e-09,0.12942354415931,3.76,0.0,0.607565020008302,0.9999619553583214,7.305217602697197e-16,0.0,2.2314303857918963e-14,6.498511751940048e-10,6.454540884827505e-10,1.0683877032036806e-10,5.454572888160863e-16,4.17058667368052e-17,4.3096020487477815e-12,4.3334212303200245e-12,8.124822183395283e-14,2.985872653684198e-14,1.074513678293264e-10,2.5462433658289724e-14,3.3315635880040125e-14,5.816908445779638e-13,1.9164757170077874e-14,1.3856564969247542e-22,5.904351428817798e-22,1.0057104102331295e-25,6.501662256898176e-14,2.156912727972886e-23,2.838787881321517e-16,7.279386154235187e-28,2.881966171803611e-14,3.7665060043822235e-16,9.80632452954304e-20,1.1034891002309936e-23,2.9465891016421984e-20,3.4403462625121246e-18,3.804452922913579e-05,1.0666172499751493e-21,3.4136934832217516e-32,1.832059112759071e-22,2.6268823687444804e-24,1.0221594024929398e-23,4.134562710071986e-23
4.440045825933623e-09,0.12942354416241444,3.76,0.0,0.607565019857958,0.9999619553348735,1.2861428531026403e-15,0.0,3.295980430125391e-14,7.788478583477915e-10,7.725350269834671e-10,1.2791673267834526e-10,7.906209464581161e-16,5.0221242864474135e-17,6.169556159062299e-12,6.210459990735746e-12,1.0579374653907007e-13,5.1314090739043815e-14,1.2879742477626604e-10,4.2462195728607336e-14,4.89273745495524e-14,8.342104364418329e-13,2.754943427264983e-14,2.856949431357697e-22,1.0122077928069661e-21,1.7273450476747854e-25,7.792206444590561e-14,3.710528084160452e-23,3.69297867295775e-16,1.4907211021755917e-27,4.1359267824899e-14,5.410545260614404e-16,1.6870207530202094e-19,1.8905232449534344e-23,4.256211627032437e-20,4.940171841384875e-18,3.804452915556434e-05,1.2845062568638243e-21,7.049449977621715e-32,3.147244534823202e-22,4.5091050806346705e-24,1.7578700998202567e-23,7.104861552906988e-23
5.1754114109946254e-09,0.1294235441655178,3.76,0.0,0.6075650197076063,0.9999619553109409,2.0813266882871905e-15,0.0,4.5996450258997766e-14,9.078471743478327e-10,8.992738589424618e-10,1.4895571581411603e-10,1.0808891585583278e-15,5.871873890208155e-17,8.354349847897923e-12,8.418957441317025e-12,1.3485588598412498e-13,8.112741040626808e-14,1.501528254777701e-10,6.518706590593663e-14,6.792540940417273e-14,1.13163278821293e-12,3.7452120542413265e-14,5.2642111667849e-22,1.597585046002566e-21,2.7294667760217586e-25,9.082746598126843e-14,5.875829989956611e-23,4.574316866527148e-16,2.7287233010262503e-27,5.614335625394013e-14,7.351738952500237e-16,2.669919135366303e-19,2.981533487976841e-23,5.805928933951224e-20,6.710693230473894e-18,3.804452916785913e-05,1.5031602571262919e-21,1.3007191256147573e-31,4.973863454071376e-22,7.120565396955155e-24,2.7811528090062046e-23,1.1231906919374076e-22
5.910776996055628e-09,0.12942354416862,3.76,0.0,0.6075650195572457,0.9999619552866029,3.165652494486475e-15,0.0,6.155745247741477e-14,1.0368499145465058e-09,1.0256715054496006e-09,1.6995749360826315e-10,1.416126544476911e-15,6.719840146106702e-17,1.0860667739644291e-11,1.0956646670622931e-11,1.6915679430945579e-13,1.206506851156519e-13,1.7151906922838337e-10,9.419769583096676e-14,9.047853848202925e-14,1.4737546137421414e-12,4.887150546802689e-14,8.932281246772587e-22,2.3730239898606264e-21,4.0572382900145555e-25,1.0373282717456074e-13,8.755868030580724e-23,5.471902467273876e-16,4.600393642901199e-27,7.316587936992626e-14,9.590225441398776e-16,3.974700076556263e-19,4.4249570738745393e-23,7.59570177494236e-20,8.752262189813237e-18,3.804452918574682e-05,1.7225791256035048e-21,2.209735002858716e-31,7.39427292603455e-22,1.0577407965900608e-23,4.1390261968839437e-23,1.6702786666136345e-22
6.646142581116631e-09,0.12942354417172114,3.76,0.0,0.6075650194068747,0.9999619552618824,4.591426529218105e-15,0.0,7.977179057216915e-14,1.16585694222364e-09,1.1517288850528411e-09,1.909239026091734e-10,1.7961981015130753e-15,7.566027701968994e-17,1.3685221704641812e-11,1.3821272776915509e-11,2.0941106281788686e-13,1.712264294369791e-13,1.928976396160182e-10,1.2997332466643654e-13,1.1675344127952042e-13,1.8603771750355524e-12,6.180597479417452e-14,1.4234991014780002e-21,3.364852071283771e-21,5.755487881103294e-25,1.166381480253097e-13,1.2454379082054195e-22,6.37918512424936e-16,7.28527916638397e-27,9.242080622507223e-14,1.212616438364011e-15,5.646610752803185e-19,6.26877081711913e-23,9.625490909002426e-20,1.1065389797925819e-17,3.804452918634731e-05,1.942762737158871e-21,3.525385730944948e-31,1.049017680953312e-21,1.4994478681045526e-23,5.878348235122459e-23,2.370334891504297e-22
7.3815081661776335e-09,0.12942354417482116,3.76,0.0,0.6075650192564911,0.9999619552367648,6.413579352417753e-15,0.0,1.0076434099713683e-13,1.2948691816439306e-09,1.27744691377982e-09,2.1185683099360366e-10,2.220969201693136e-15,8.410441192558856e-17,1.6824750659281665e-11,1.7010592742020566e-11,2.5632582574050223e-13,2.3418777763267134e-13,2.1429000474247718e-10,1.7292282638441383e-13,1.4691470972069154e-13,2.291306373840034e-12,7.625378820519836e-14,2.1594290898265947e-21,4.59927828495566e-21,7.868730622415639e-25,1.2954342853308013e-13,1.7075810329321808e-22,7.29222350722739e-16,1.098291670557256e-26,1.1390212241776731e-13,1.4959736384637735e-15,7.730774103959326e-19,8.560515409070733e-23,1.1895257101546533e-19,1.3650742471999833e-17,3.804452918301223e-05,2.163710966679439e-21,5.353202721967976e-31,1.4342648836768516e-21,2.0485365839649095e-23,8.045826015759069e-23,3.241825087969626e-22
8.852239336299639e-09,0.12942354418101787,3.76,0.0,0.6075650189556802,0.9999619551853282,1.1478402371546828e-14,0.0,1.5156511753586273e-13,1.5529132129646914e-09,1.527868570965294e-09,2.5362997412539224e-10,3.2040732666197044e-15,1.0093964458134106e-16,2.4035814944223712e-11,2.4354397399816712e-11,3.7293091605899505e-13,4.0255626955901805e-13,2.571219200683992e-10,2.817151992032162e-13,2.1954507523036066e-13,3.285330674771413e-12,1.0968260941732299e-13,4.439141999917364e-21,7.900288753986287e-21,1.3516932477764753e-24,1.553538685181301e-13,2.950876825991791e-22,9.125136475718974e-16,2.2301302752182366e-26,1.6351994235285457e-13,2.152059843059267e-15,1.3315771374207208e-18,1.4676086587505961e-22,1.7154563753829056e-19,1.9641492715593063e-17,3.804452917405404e-05,2.6079007792760006e-21,1.1023251970925202e-30,2.4638792443375153e-21,3.513731355360051e-23,1.3851441274992162e-22,5.572445310037114e-22
9.999999999999999e-09,0.1294235441872102,3.76,0.0,0.6075650187208784,0.9999619551440612,1.7006074340151785e-14,0.0,1.9986028739850125e-13,1.7543136518408828e-09,1.7223622010106568e-09,2.861522853586602e-10,4.094440791861589e-15,1.1402895058881928e-16,3.0513162104210207e-11,3.0970184682499815e-11,4.879327313016811e-13,5.787976842943895e-13,2.9059774753727566e-10,3.8894773847534033e-13,2.882991629659867e-13,4.182724829439103e-12,1.3996248723429757e-13,7.196713166748411e-21,1.1356860993860376e-20,1.9426709374371305e-24,1.7549625989839323e-13,4.2616099237983255e-22,1.0557758156237142e-15,3.581274995812008e-26,2.0838113313028792e-13,2.7469531658025264e-15,1.9175814783733123e-18,2.1064326879600006e-22,2.1925484571176077e-19,2.5080743563333783e-17,3.8044529175355956e-05,2.9566709018252125e-21,1.7890968608205778e-30,3.541007486674249e-21,5.0438047572615714e-23,1.994025083018227e-22,8.0123731637800245e-22
1.0322970506421644e-08,0.1294235441872102,3.76,0.0,0.6075650186547984,0.9999619551322693,1.8848252933259583e-14,0.0,2.1488149485522504e-13,1.8109902981004844e-09,1.7769437557507917e-09,2.9529273524347586e-10,4.364369071620873e-15,1.1770446772311627e-16,3.2468300617577924e-11,3.2970348894452844e-11,5.244842883457473e-13,6.362379805872389e-13,3.000262592235802e-10,4.227670771708429e-13,3.0964586779868346e-13,4.454369269905444e-12,1.4914458294782862e-13,8.162788556662788e-21,1.2483794503657985e-20,2.135248544970608e-24,1.811641471270128e-13,4.690541744620199e-22,1.0961525021802814e-15,4.051273331054959e-26,2.219715487876627e-13,2.9274661626772607e-15,2.1088236521185598e-18,2.3144219362019548e-22,2.3373307981891886e-19,2.6732796051993947e-17,3.8044529178521095e-05,3.0551475629567648e-21,2.029852644959636e-30,3.8919599114194754e-21,5.541841598412335e-23,2.192689758878779e-22,8.807675386290644e-22
1.179370167654365e-08,0.12942354419339813,3.76,0.0,0.6075650183538313,0.9999619550776024,2.9047730107311076e-14,0.0,2.9157625635483097e-13,2.069109233108307e-09,2.0246797074726413e-09,3.368612795071542e-10,5.70079280828991e-15,1.3439924766306673e-16,4.20970656929092e-11,4.284091983245328e-11,7.163840859565797e-13,9.455695160982479e-13,3.430142293338622e-10,5.97619043285254e-13,4.1846146114421407e-13,5.797041322402416e-12,1.9462802735187155e-13,1.3833543144215436e-20,1.8556331316130925e-20,3.172221920561357e-24,2.0697426435768255e-13,7.012946490762477e-22,1.2798189702779578e-15,6.783718017929748e-26,2.8920941006531307e-13,3.822409370373219e-15,3.1404771575346723e-18,3.4331935294695113e-22,3.055117613747834e-19,3.4935207172323765e-17,3.804452917827312e-05,3.505450317657691e-21,3.4441210278215106e-30,5.781322227479074e-21,8.219605302464928e-23,3.264140776371971e-22,1.3091433128146965e-21
1.3264432846665655e-08,0.1294235441995817,3.76,0.0,0.6075650180527635,0.9999619550213226,4.263501462524686e-14,0.0,3.8245682220012954e-13,2.3272791459170766e-09,2.271083626706453e-09,3.7835195043567437e-10,7.212286431118551e-15,1.5102434875754764e-16,5.289737538007423e-11,5.394876337828367e-11,9.539175702262141e-13,1.340745422042391e-12,3.8609680727635894e-10,8.073377489294045e-13,5.472053027323304e-13,7.312043519854384e-12,2.4612347396742273e-13,2.2024974512730114e-20,2.632360206621419e-20,4.496976605753812e-24,2.3278422020875836e-13,1.00058503172291e-21,1.4632996148862865e-15,1.0672991923149574e-25,3.651862490088806e-13,4.837136969541672e-15,4.462006788816787e-18,4.860150938181478e-22,3.8687854672986244e-19,4.4261433420416026e-17,3.804452917467415e-05,3.958808043686991e-21,5.48909385762283e-30,8.193980995682406e-21,1.163211043289797e-22,4.636269729733431e-22,1.856617530473169e-21
1.473516401678766e-08,0.12942354420576097,3.76,0.0,0.6075650177515804,0.9999619549634211,6.019960118167397e-14,0.0,4.882779233887239e-13,2.5855093828270393e-09,2.5161626755160095e-09,4.19781155926526e-10,8.897797620461133e-15,1.675801334211188e-16,6.484489538128298e-11,6.627671137385388e-11,1.242263066714333e-12,1.831819818308221e-12,4.2928474372121856e-10,1.0526310478302757e-12,6.970604933295845e-13,8.998150120571477e-12,3.0362369938740706e-13,3.337961475556345e-20,3.599082075179156e-20,6.143608635304832e-24,2.5859401467953504e-13,1.3758497733218903e-21,1.6464722409727299e-15,1.598606457689081e-25,4.4985504128798726e-13,5.9719265161018105e-15,6.108691839668059e-18,6.631115948349191e-22,4.778303014146776e-19,5.4726244856453405e-17,3.804452917241159e-05,4.415219741720254e-21,8.326087024950609e-30,1.1191212226698388e-20,1.5862899348214727e-22,6.34572998900623e-22,2.537303210949951e-21
1.6205895186909668e-08,0.1294235442119358,3.76,0.0,0.6075650174502661,0.9999619549038955,8.236038494114083e-14,0.0,6.09743788937914e-13,2.8438094333544445e-09,2.7599239775250608e-09,4.611652926110237e-10,1.0756279771829762e-14,1.840669621312029e-16,7.791568725669344e-11,7.980777332357534e-11,1.5864913263984605e-12,2.428707342423547e-12,4.725885659582283e-10,1.3339240950883265e-12,8.691802005215963e-13,1.0854212806470093e-11,3.671236977288312e-13,4.8608019202297425e-20,4.7763035480665485e-20,8.145993339149925e-24,2.844036477699913e-13,1.8361718183118793e-21,1.82934264810932e-15,2.300968118407981e-25,5.43169014947886e-13,7.227085111730427e-15,8.115622115886151e-18,8.781567418859272e-22,5.783638919705667e-19,6.634639950615491e-17,3.8044529170492015e-05,4.874684412803206e-21,1.213348827013471e-29,1.483360770580851e-20,2.0994059242328974e-22,8.429083116133472e-22,3.3651927479048098e-21
1.7676626357031673e-08,0.1294235442181064,3.76,0.0,0.6075650171488058,0.9999619548427436,1.0976395474255627e-13,0.0,7.475101133131295e-13,3.1021888754938397e-09,3.0023746180209147e-09,5.025206911147153e-10,1.2786691980466383e-14,2.0048519343271253e-16,9.208620392863779e-11,9.452513529624374e-11,1.9915668605911054e-12,3.1411841448462485e-12,5.160185806692536e-10,1.6514150801781624e-12,1.0646880612504783e-12,1.2879160243852079e-11,4.3662072570504483e-13,6.848793979853776e-20,6.18454192859551e-20,1.0537826285074637e-23,3.1021311948079557e-13,2.390801547223423e-21,2.0119978492074775e-15,3.2048963366524875e-25,6.450816497299602e-13,8.602948917359574e-15,1.0517698445662143e-17,1.1346697688522265e-21,6.88476185952554e-19,7.914057492025602e-17,3.8044529168016294e-05,5.337201058350297e-21,1.7106499404976048e-29,1.918112424455782e-20,2.710630382194023e-22,1.0922823483096346e-21,4.3541687579735204e-21
1.914735752715368e-08,0.1294235442242726,3.76,0.0,0.6075650168471842,0.9999619547799614,1.4308238786352422e-13,0.0,9.021866341902116e-13,3.360657314618053e-09,3.2435216441659027e-09,5.438635554894638e-10,1.4987999009867396e-14,2.1683518394850967e-16,1.0733328311637574e-10,1.1041215814805988e-10,2.462349875002625e-12,3.978889455986863e-12,5.595848779450309e-10,2.005137893986355e-12,1.2846787597291627e-12,1.5071997194443542e-11,5.121143675769128e-13,9.386321031004239e-20,7.844364555269337e-20,1.335267535202681e-23,3.3602242981330906e-13,3.049168135226172e-21,2.1945286724621154e-15,4.3425687819981625e-25,7.555466756841745e-13,1.0099882467990801e-14,1.3349633721558597e-17,1.4361485551991769e-21,8.081640519310022e-19,9.31292770017884e-17,3.8044529165756823e-05,5.802768680141825e-21,2.3456781540051845e-29,2.4293147985735942e-20,3.427908025462216e-22,1.3863410093497835e-21,5.518018205547706e-21
