Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226)
0.1768527640839591,0.5177804830577045,1.221193835476906e-07,5.326093145707399e-07,1.946062609535261e-06,0.0032436570472025197,0.0,0.0,2.8157275765156615e-05,1.278196883396784e-06,0.0076214300772750885,0.019400959473557567,2.8217612086657116e-09,7.737602820247532e-23,9.797439595566468e-17,2.4595088466857473e-11,1.9063247880126735e-09,9.488495814201169e-05,1.2583003306358494e-11,2.8216414749377213e-18,7.464997225750628e-14,6.253392622634754e-21,2.1777727911345698e-13,1.3559572960928218e-08,1.7830912369873923e-13,4.558715966339907e-09,1.780875699851019e-18,1.0436492462666716e-12,7.474350154576323e-13,4.043483286480524e-17,3.3095043777053197e-12,6.800329106148466e-17,2.59298871224512e-16,2.571367118775728e-13,3.76,0.0,0.04407845285211374,0.5070880621484468,0.4711135349600446,1.3313641556185305e-06,2.9963342333033044e-08,0.059544621319327536,7.20209034326466e-05,1.0656484656124248e-14,4.8777987764787436e-17,1.3667742813807593e-08,2.3002200978448282e-09,3.624331648526605e-06,0.4680170099447037,5.329811745684164e-09,0.0033648483036620115,1.301574759789987e-06,0.00012997375795160897,0.0025737452057858997,3.7841934815266806e-10,4.5535337487634386e-05,1.3778178582378388e-08,8.776247666318099e-09,4.886568431869519e-12,0.0003246928689981695,3.8492959162510545e-09,9.54479615589896e-07,3.5516111962846244e-08,0.0014987401363155094,3.7953216135126154e-12,2.9806148432215672e-05,6.67189309685468e-16,1.0604012858122758e-08,1.3364325328475291e-09,4.639790364683605e-09,7.6081374219495326e-06,4.022696333987728e-09,1.7238155270160143e-09,7.238335544752673e-11,4.825058190108055e-07,2.96756746714702e-10,8.760226147787095e-09,2.689515489580258e-08,4.254775457751284e-07,2.5983685671507837e-08,1.9258061403604078e-08,2.783621651890888e-12,4.555085590963757e-09,6.388850744000359e-07,5.885378210103872e-11,1.6187559401911772e-09,1.3147310528016146e-05,2.0166526650706722e-11,5.329044336879498e-14,1.7043384899816882e-06,3.244531275379867e-14,1.214997347486748e-12,2.970922077039096e-10,2.1656033422459017e-17,2.955420280129216e-17,2.975878387500382e-07,7.497062281667292e-15
0.17719174306877714,0.5177859926637155,1.2232826379282097e-07,5.348511265595428e-07,1.955800263496793e-06,0.003235477569832788,0.0,0.0,2.82020455499844e-05,1.2768477479989774e-06,0.00764646589517796,0.01942172895893505,2.836899728121635e-09,7.781997864309152e-23,9.873706562763045e-17,2.4711237816536696e-11,1.925430753396686e-09,9.50543743688203e-05,1.2694813087711778e-11,2.824309441926869e-18,7.510887323405429e-14,6.3332783191405876e-21,2.1876460721752127e-13,1.3631195800832648e-08,1.7976541755067448e-13,4.586250274391369e-09,1.815581391146787e-18,1.057926459454866e-12,7.601595363292818e-13,4.1314334822759615e-17,3.3242730819175863e-12,6.89062241460311e-17,2.614418254702924e-16,2.605693307193779e-13,3.76,0.0,0.04369313207258047,0.506676494331484,0.47148432251438815,1.335495911992555e-06,2.9735340453399747e-08,0.05962756372871422,7.180642380394597e-05,1.056670400043357e-14,4.8367019829522097e-17,1.362814415767254e-08,2.2968354932743275e-09,3.610567092654075e-06,0.4684025319157981,5.299139077488311e-09,0.0033507695062515008,1.3009647632892765e-06,0.00013001390360269343,0.0025653616858025362,3.762750293106139e-10,4.5588989863258565e-05,1.3760397342731919e-08,8.771965587437876e-09,4.8841797727010916e-12,0.0003244779906023497,3.849423235155314e-09,9.553853495097301e-07,3.5463917455659166e-08,0.0014983000680510858,3.783610319108917e-12,2.9781956871836647e-05,6.678053525200124e-16,1.0643880905016477e-08,1.3388283982234116e-09,4.627135161698908e-09,7.5666852304581185e-06,4.030984216731674e-09,1.7329051098572093e-09,7.276383781589231e-11,4.846368282171323e-07,2.976291174076749e-10,8.759801076379937e-09,2.699172582058261e-08,4.287000315673847e-07,2.6158953187625197e-08,1.9283998741592365e-08,2.7998250136576055e-12,4.565249888148528e-09,6.395483106505023e-07,5.854735615757679e-11,1.6191039714030446e-09,1.3143839517085289e-05,2.0277188076051695e-11,5.320748884134835e-14,1.7094944981042027e-06,3.254347072727112e-14,1.2278669866615622e-12,2.9849739372311327e-10,2.163251379971588e-17,2.966959470916492e-17,2.9883899052407e-07,7.54208422706829e-15
0.17753072205359516,0.5177914978662254,1.2254116308242819e-07,5.371148533342525e-07,1.9656458721020207e-06,0.0032272695437612115,0.0,0.0,2.8247576627853307e-05,1.2755533678389174e-06,0.0076715372302901515,0.019442457476987546,2.8521279772661903e-09,7.827312402811222e-23,9.950894801131938e-17,2.482791257206528e-11,1.944784846494678e-09,9.522125323948258e-05,1.2807680600538615e-11,2.826841776554783e-18,7.556865759382658e-14,6.414280722970976e-21,2.197564754004919e-13,1.3702935766747392e-08,1.8124148882407488e-13,4.613852859210006e-09,1.8510493262226868e-18,1.0724183506537225e-12,7.731239377065873e-13,4.221549612299578e-17,3.33909346372655e-12,6.982276698655474e-17,2.6360641507348517e-16,2.640483203886461e-13,3.76,0.0,0.04330935036868619,0.5062662930401808,0.4718537462672051,1.339622274560923e-06,2.9507798998014228e-08,0.059710382132637206,7.159162590465048e-05,1.0477248737179185e-14,4.7957541297146925e-17,1.3588641808751432e-08,2.2934592072928923e-09,3.5968140991830756e-06,0.4687867314447738,5.268535091686847e-09,0.003336663403437755,1.3003574703015863e-06,0.00013005337009570293,0.00255693531238483,3.741330820017896e-10,4.564281709247642e-05,1.3742692745294699e-08,8.76765911972687e-09,4.881777495796431e-12,0.00032426196669380373,3.849578322120092e-09,9.563006592723986e-07,3.541176607447137e-08,0.0014978268317121994,3.771870588403295e-12,2.975784563452124e-05,6.684191606714714e-16,1.0683891658598074e-08,1.341235996422941e-09,4.6145222050743306e-09,7.525140623398058e-06,4.039300204686423e-09,1.7420536440988128e-09,7.314679884617771e-11,4.867811281231843e-07,2.98511242841815e-10,8.759444239647315e-09,2.7088914834036154e-08,4.319571651124894e-07,2.6336081266882967e-08,1.930993280432164e-08,2.8161977265682298e-12,4.5754040902223035e-09,6.402167406109427e-07,5.824351211373836e-11,1.619466790390456e-09,1.314036935397955e-05,2.0389046115389533e-11,5.312626572944515e-14,1.714626587770169e-06,3.264117339899695e-14,1.2408876735876738e-12,2.999089127762349e-10,2.160906386382753e-17,2.9785467229575026e-17,3.0009356342529047e-07,7.58758252157103e-15
0.17786970103841318,0.5177969986885966,1.2275814333345136e-07,5.394008393694478e-07,1.9756011590933213e-06,0.003219032907273939,0.0,0.0,2.8293878330877293e-05,1.2743141980223478e-06,0.007696644145987316,0.01946314533739225,2.8674470727392107e-09,7.873567107605964e-23,1.0029021923857078e-16,2.4945119210661827e-11,1.964391251941392e-09,9.538556919710328e-05,1.2921619343078666e-11,2.8292374398663012e-18,7.60293314929026e-14,6.49642147987314e-21,2.207529436816764e-13,1.3774793212208942e-08,1.8273774594550458e-13,4.641522959081186e-09,1.887299718386738e-18,1.087129223086156e-12,7.863334529678334e-13,4.313893049644675e-17,3.3539660518690564e-12,7.075316588658476e-17,2.657930068891179e-16,2.675743972542606e-13,3.76,0.0,0.04292710620739946,0.505857456554729,0.4722218076660363,1.343743061219261e-06,2.928072121273278e-08,0.05979307703227132,7.137650384745344e-05,1.0388118918139891e-14,4.754955240377685e-17,1.3549235929019594e-08,2.2900913301713528e-09,3.5830723110081862e-06,0.46916960984106204,5.23799952151257e-09,0.003322530008641306,1.299752968385502e-06,0.00013009215761328988,0.002548466129507881,3.7199347995690117e-10,4.569682355038282e-05,1.3725065543535705e-08,8.763328407514378e-09,4.879361680952113e-12,0.000324044797964247,3.849761857827595e-09,9.572257701078913e-07,3.5359661118318963e-08,0.0014973203064995967,3.760102539647473e-12,2.973381461918077e-05,6.69030761764117e-16,1.072404735873816e-08,1.3436556714687837e-09,4.6019521780112514e-09,7.483505095011365e-06,4.047645067161758e-09,1.751261897327834e-09,7.353227090907146e-11,4.889389086035797e-07,2.9940329289970914e-10,8.759158622448365e-09,2.7186731546746894e-08,4.3524945351979083e-07,2.651509712567901e-08,1.933586398446931e-08,2.832742525360028e-12,4.585548209745149e-09,6.408904908426501e-07,5.794224592810462e-11,1.619844692537537e-09,1.3136900789736699e-05,2.0502118629491818e-11,5.3046794440905084e-14,1.7197343399408018e-06,3.27384127920837e-14,1.2540616764175725e-12,3.013268423468969e-10,2.158568472201413e-17,2.9901827549307425e-17,3.0135160151600137e-07,7.633564965083546e-15
0.1782086800232312,0.517802495154429,1.229792675880493e-07,5.417094354959347e-07,1.9856678845221982e-06,0.0032107675955855737,0.0,0.0,2.8340960138243518e-05,1.273130705833571e-06,0.007721786707016396,0.019483792852782424,2.8828581459688564e-09,7.920783150930605e-23,1.0108105937451261e-16,2.5062864300452995e-11,1.9842542308272808e-09,9.554729647347672e-05,1.303664305480131e-11,2.8314953953005997e-18,7.64909020322919e-14,6.579722830513236e-21,2.2175407295325771e-13,1.3846768560118673e-08,1.8425460674236152e-13,4.669259795800947e-09,1.9243534272109032e-18,1.1020634942702167e-12,7.997934461897262e-13,4.408527144750759e-17,3.3688913792760942e-12,7.169767209762839e-17,2.6800197605865065e-16,2.711482910890793e-13,3.76,0.0,0.04254639809178598,0.5054499831821069,0.4725885081276196,1.3478580863565353e-06,2.905411035854463e-08,0.05987564893334628,7.116105166710516e-05,1.0299314601056111e-14,4.7143053412800364e-17,1.3509926671432326e-08,2.286731951469581e-09,3.569341368096869e-06,0.46955116838387817,5.207532098504574e-09,0.0033083693331833475,1.2991513441698016e-06,0.0001301302661866596,0.0025399541800786895,3.698561968073843e-10,4.5751013622418185e-05,1.3707516480581322e-08,8.758973585218913e-09,4.876932402434286e-12,0.00032382648468435714,3.849974525322521e-09,9.581609089736113e-07,3.5307605850803545e-08,0.0014967803701037513,3.7483062884742395e-12,2.9709863726301025e-05,6.696401828372598e-16,1.076435027553795e-08,1.3460877705256088e-09,4.589425760200588e-09,7.441780140842457e-06,4.0560195786303916e-09,1.7605306508070228e-09,7.392028694500467e-11,4.911103614633655e-07,3.003054404683304e-10,8.75894726761068e-09,2.728518566520475e-08,4.3857741216240293e-07,2.6696028420570313e-08,1.9361792678571228e-08,2.8494622022078573e-12,4.595682260517432e-09,6.415696891134917e-07,5.7643553702177715e-11,1.6202379758149058e-09,1.31334345724426e-05,2.0616423764795105e-11,5.296909575947677e-14,1.7248173309261994e-06,3.283518084110287e-14,1.267391305557449e-12,3.02751260890515e-10,2.156237747393732e-17,3.001868293751781e-17,3.0261314963042764e-07,7.680039523185e-15
0.17854765900804923,0.5178079872875438,1.2320460042438723e-07,5.440409999869949e-07,1.9958478551749674e-06,0.0032024735407945393,0.0,0.0,2.8388831693718774e-05,1.272003370784083e-06,0.0077469649794790485,0.019504400338797325,2.8983623582974386e-09,7.968982089154842e-23,1.0188165335400873e-16,2.5181154546372257e-11,2.0043781341358503e-09,9.570640908246514e-05,1.3152765819255243e-11,2.833614608967437e-18,7.695337729735854e-14,6.6642076067650724e-21,2.2275992539186564e-13,1.3918862304994723e-08,1.8579249978447208e-13,4.69706257431978e-09,1.96223201108603e-18,1.1172256995762761e-12,8.135094156901121e-13,4.50551735413876e-17,3.383869988105428e-12,7.265654244307109e-17,2.702337078040841e-16,2.7477074535208534e-13,3.76,0.0,0.04216722456145329,0.5050438712563466,0.47295384903755977,1.3519671607492375e-06,2.8827969712506114e-08,0.05995809834614456,7.094526326820893e-05,1.0210835849947177e-14,4.6738044616327296e-17,1.3470714180751266e-08,2.2833811604855735e-09,3.5556209050340247e-06,0.4699314083218837,5.177132552423804e-09,0.0032941813862738785,1.2985526864954031e-06,0.0001301676957045266,0.0025313995059367874,3.6772120574196497e-10,4.580539171437444e-05,1.369004631810997e-08,8.754594778006748e-09,4.874489729346594e-12,0.00032360702669243267,3.850217016025811e-09,9.591063061900582e-07,3.5255603537914034e-08,0.0014962068986631503,3.736481948724933e-12,2.9685992857958054e-05,6.702474511253648e-16,1.0804802712503147e-08,1.3485326476187512e-09,4.576943632980782e-09,7.399967257768251e-06,4.06442452569921e-09,1.7698607083644426e-09,7.431088084639726e-11,4.932956831790535e-07,3.012178624250994e-10,8.758813294037445e-09,2.7384287124377654e-08,4.4194156599069525e-07,2.687890332101191e-08,1.9387719287098907e-08,2.8663596232041878e-12,4.605806257707592e-09,6.422544653524129e-07,5.734743172158748e-11,1.6206469428712266e-09,1.3129971447755159e-05,2.0731980001316308e-11,5.289319096898065e-14,1.7298751322916436e-06,3.293146939030793e-14,1.2808789158830718e-12,3.041822484883084e-10,2.1539143212574615e-17,3.013604080585865e-17,3.0387825338428726e-07,7.727014372638685e-15
0.17888663799286725,0.5178134751119877,1.2343420740490303e-07,5.463958977131928e-07,2.006142909063737e-06,0.00319415067183818,0.0,0.0,2.843750281458243e-05,1.2709326852839755e-06,0.007772179030820896,0.01952496811413689,2.913960886191695e-09,8.018186387547308e-23,1.0269218990194907e-16,2.529999674301538e-11,2.024767401240337e-09,9.586288081483647e-05,1.327000190620443e-11,2.8355940493370466e-18,7.74167663996422e-14,6.749899254340936e-21,2.2377056404079982e-13,1.3991075015582639e-08,1.8735186393161356e-13,4.724930482352025e-09,2.0009577082242624e-18,1.1326204960767253e-12,8.274869980145895e-13,4.6049312287083026e-17,3.3989024241200702e-12,7.363003927914412e-17,2.7248859547298046e-16,2.7844251751884815e-13,3.76,0.0,0.0417895841930774,0.5046391191389314,0.4733178317499037,1.3560700914595243e-06,2.860230256753585e-08,0.06004042578550386,7.072913244243761e-05,1.0122682735045498e-14,4.633452633488806e-17,1.3431598593769682e-08,2.2800390459640117e-09,3.5419105518285526e-06,0.47031033087272206,5.146800611138737e-09,0.003279966175001703,1.2979570831387454e-06,0.00013020444591723695,0.002522802147852632,3.6558847963431175e-10,4.585996225407682e-05,1.367265580585696e-08,8.750192102038632e-09,4.872033725765119e-12,0.0003233864233831344,3.850490028035296e-09,9.600621957254777e-07,3.520365741408401e-08,0.0014955997667225691,3.724629631489277e-12,2.9662201917841376e-05,6.708525931075155e-16,1.0845407008519718e-08,1.3509906583010332e-09,4.564506475552133e-09,7.35806794405329e-06,4.072860698790986e-09,1.7792528816635252e-09,7.470408684050255e-11,4.954950736188983e-07,3.021407383803699e-10,8.758759878079675e-09,2.7484046020958498e-08,4.453424494770914e-07,2.7063750502197337e-08,1.9413644214533332e-08,2.8834377039418153e-12,4.615920217818302e-09,6.429449520189619e-07,5.705387640034553e-11,1.6210719017362555e-09,1.3126512159217662e-05,2.0848806147347647e-11,5.281910168927936e-14,1.7349073107541661e-06,3.302727019166349e-14,1.2945269077525491e-12,3.0561988637375993e-10,2.1515983024685195e-17,3.02539086649252e-17,3.051469591868046e-07,7.774497834567692e-15
0.17922561697768527,0.5178189586520249,1.2366815508599004e-07,5.487744999240339e-07,2.0165549171824413e-06,0.0031857989144630024,0.0,0.0,2.848698347885079e-05,1.2699191550318794e-06,0.007797428929812292,0.01954549650060945,2.929654916468607e-09,8.068418852573967e-23,1.0351286151411971e-16,2.5419397756799926e-11,2.0454265517923074e-09,9.601668523619396e-05,1.3388365781413934e-11,2.837432687411281e-18,7.78810795191417e-14,6.836821847856126e-21,2.2478605265708915e-13,1.4063407337511543e-08,1.8893314794891266e-13,4.752862689979063e-09,2.0405534632296326e-18,1.148252666399774e-12,8.417319718334717e-13,4.7068384864049635e-17,3.4139892349961033e-12,7.461843016844025e-17,2.7476704059756896e-16,2.8216437937597647e-13,3.76,0.0,0.04141347560082083,0.5042357252191492,0.473680457586781,1.360166681739096e-06,2.8377112232596385e-08,0.06012263177080575,7.051265290292255e-05,1.003485533285458e-14,4.593249891770221e-17,1.3392580037833548e-08,2.2767056957811878e-09,3.5282099355102176e-06,0.4706879372226289,5.1165360006255146e-09,0.0032657237043465823,1.2973646200383471e-06,0.00013024051641412237,0.0025141621455357227,3.63457991265747e-10,4.591472967886165e-05,1.365534567458434e-08,8.745765663088e-09,4.869564449968807e-12,0.0003231646736950128,3.850794261563797e-09,9.610288135364541e-07,3.515177066626143e-08,0.0014949588471991672,3.712749444833711e-12,2.9638490811274913e-05,6.714556342589036e-16,1.0886165534427296e-08,1.3534621593780885e-09,4.552114962395479e-09,7.316083699443361e-06,4.081328890461325e-09,1.7887079911687746e-09,7.50999395219132e-11,4.977087343472221e-07,3.030742506735817e-10,8.758790251820235e-09,2.758447253204533e-08,4.487806054723079e-07,2.72505990816847e-08,1.9439567869414782e-08,2.9006994122300613e-12,4.626024158615927e-09,6.436412829653582e-07,5.676288428372349e-11,1.6215131633292272e-09,1.3123057447040761e-05,2.0966921298223943e-11,5.2746849879622434e-14,1.739913428087168e-06,3.312257490302935e-14,1.3083377250778206e-12,3.0706425657882697e-10,2.149289798902122e-17,3.0372294092403555e-17,3.0641931424730303e-07,7.82249838215864e-15
0.17990357494732132,0.5178299129769777,1.2414934648690685e-07,5.536043419208795e-07,2.037737519198057e-06,0.0031690084211337378,0.0,0.0,2.85884142258894e-05,1.2680656513055915e-06,0.007848036552282996,0.01958643641016262,2.9613343734950176e-09,8.172062976266036e-23,1.0518540524532815e-16,2.565990437173333e-11,2.087573042430507e-09,9.63161852343777e-05,1.3628536458788617e-11,2.8406834547211703e-18,7.881252423530076e-14,7.014459533544205e-21,2.268318411542795e-13,1.4208433802904253e-08,1.9216332745654917e-13,4.808916592949548e-09,2.122450829548522e-18,1.180248919353298e-12,8.710479508119597e-13,4.918423787037208e-17,3.4443282123755714e-12,7.664099343168168e-17,2.79396261894391e-16,2.897615333049261e-13,3.76,0.0,0.040665848392657494,0.5034330056713094,0.4744016437600254,1.368340034068007e-06,2.7928175315485058e-08,0.06028668147942663,7.007862191054726e-05,9.86017800614017e-15,4.513291822630704e-17,1.331483448257422e-08,2.2700656377889754e-09,3.500836396162974e-06,0.4714392059043763,5.056207665794823e-09,0.003237156994207956,1.296189465628479e-06,0.00013031061581381318,0.002496754361756123,3.59203617083148e-10,4.602487301808419e-05,1.3620969537515002e-08,8.736841868001648e-09,4.86458628620482e-12,0.00032271772855397944,3.851499234975664e-09,9.629951951688155e-07,3.50481880238521e-08,0.001493575128594022,3.688905885479888e-12,2.9591307728415617e-05,6.726555157816702e-16,1.09681549309214e-08,1.3584470905261924e-09,4.527471571161509e-09,7.231866424353724e-06,4.098364553188797e-09,1.807810408301509e-09,7.589972785545367e-11,5.021796955271155e-07,3.049739337704922e-10,8.75911568551209e-09,2.7787370214926744e-08,4.5577095624452627e-07,2.7630419566764113e-08,1.9491413016576235e-08,2.935785960899268e-12,4.646202060385649e-09,6.450520247239105e-07,5.61885767785093e-11,1.6224458637202798e-09,1.311616469691542e-05,2.1207096726228044e-11,5.260794903265992e-14,1.7498457009161525e-06,3.3311662201033385e-14,1.3364578538381434e-12,3.099735298383054e-10,2.144695765121935e-17,3.061064863983806e-17,3.0897516505450534e-07,7.920085710901767e-15
0.18051373711999377,0.5178397574644926,1.2459796045940479e-07,5.580361491667428e-07,2.0572215184232906e-06,0.003153797366935254,0.0,0.0,2.8682574216540982e-05,1.2665983226818166e-06,0.00789370672772473,0.019623150912818473,2.9901849033906427e-09,8.269102328192388e-23,1.0672738602805481e-16,2.5878342818244352e-11,2.1264751110367644e-09,9.657634302315909e-05,1.3848698390515823e-11,2.8431173365803297e-18,7.965411028346078e-14,7.17879859157155e-21,2.286903007075233e-13,1.4339374839010952e-08,1.9515018851573605e-13,4.859576308733481e-09,2.199380243705788e-18,1.2099080644523998e-12,8.984078376329475e-13,5.118125787565974e-17,3.471824877715204e-12,7.851504169735268e-17,2.8364736192829206e-16,2.967783253550302e-13,3.76,0.0,0.03999820946182713,0.5027151875367984,0.4750460833983744,1.3756723110268703e-06,2.752579632975168e-08,0.06043391614747564,6.968673593776106e-05,9.70408325363173e-15,4.441839848794168e-17,1.3245196415842938e-08,2.2641204301517962e-09,3.4762296719715565e-06,0.47211085755368265,5.0021396461134685e-09,0.0032113537345969355,1.2951434411253304e-06,0.00013037137319934721,0.002480941889841156,3.553820541961292e-10,4.612472020447227e-05,1.3590313330543178e-08,8.728730031765592e-09,4.86006101398164e-12,0.0003223115368568411,3.852247658018679e-09,9.648040642914068e-07,3.49551983460449e-08,0.0014922129185660645,3.667352406017787e-12,2.954911506896169e-05,6.737284735757379e-16,1.1042497339566489e-08,1.3629833420551447e-09,4.505455380099083e-09,7.155795490961859e-06,4.1138142734369475e-09,1.8252264223104802e-09,7.662895149241089e-11,5.062544692664443e-07,3.0672193018665337e-10,8.75972906104501e-09,2.7972367470786588e-08,4.62195391636387e-07,2.7979405636547724e-08,1.953807348113861e-08,2.968023064457048e-12,4.664328112800859e-09,6.463430688450518e-07,5.568043506482515e-11,1.6233442685059605e-09,1.3109984232570513e-05,2.1427861555626433e-11,5.2489452238989226e-14,1.7586911161525718e-06,3.348005845522821e-14,1.3623483394963998e-12,3.126157520348097e-10,2.1405879030598334e-17,3.082701632956264e-17,3.112884015644051e-07,8.009771858699806e-15
0.18112389929266623,0.5178495884575134,1.250617362172411e-07,5.625508799028429e-07,2.0771155293861774e-06,0.0031384914091438084,0.0,0.0,2.8779520386662882e-05,1.265324676413591e-06,0.00793949417732973,0.019659742948078714,3.019364362198437e-09,8.369858999061353e-23,1.0830541588087952e-16,2.609870388776142e-11,2.1663261309730058e-09,9.682743675086438e-05,1.4072752609569223e-11,2.8450791470642126e-18,8.049890219112929e-14,7.347531586739432e-21,2.3056551618483667e-13,1.4470717252932808e-08,1.9821557065724088e-13,4.9104305991800355e-09,2.279521804111034e-18,1.2404168565020099e-12,9.267308665451314e-13,5.327100648697785e-17,3.4995064968298334e-12,8.044177704548003e-17,2.879814911825687e-16,3.039700977757205e-13,3.76,0.0,0.03933551369669541,0.5020017462189766,0.4756861458236844,1.3829807991683362e-06,2.7125014466676698e-08,0.0605807655884999,6.92936170185441e-05,9.549045307265646e-15,4.370871598597164e-17,1.3175874278070237e-08,2.2582049588945063e-09,3.451648479212461e-06,0.47277826168284726,4.948285424897352e-09,0.0031854621352760803,1.2941089417924615e-06,0.00013042991437517716,0.0024649918200930106,3.515673049824317e-10,4.622527499440364e-05,1.3559928975396716e-08,8.720542367954678e-09,4.8554933779901055e-12,0.0003219015921765687,3.853108439200407e-09,9.666515134350456e-07,3.4862449681389684e-08,0.0014907391815670496,3.645710201446856e-12,2.9507179674581983e-05,6.74795002192299e-16,1.1117377899813333e-08,1.367569046922776e-09,4.483597526802129e-09,7.079472779601525e-06,4.129380401682484e-09,1.8428598758681229e-09,7.736732070411866e-11,5.103787904864068e-07,3.085073907510407e-10,8.760667492892727e-09,2.815969468368286e-08,4.687494854959468e-07,2.833535318666591e-08,1.9584736369385974e-08,3.0009044134684524e-12,4.682422043143197e-09,6.476552335446866e-07,5.518055216941189e-11,1.6243005527452195e-09,1.3103829954794292e-05,2.1653115402154853e-11,5.23772712003561e-14,1.7674450411654817e-06,3.36467131321193e-14,1.3888066110528125e-12,3.1528112474678173e-10,2.136506031813762e-17,3.1045184152848663e-17,3.136142334091135e-07,8.101274179488036e-15
0.1817340614653387,0.5178594061047487,1.2554111172938566e-07,5.671509798167173e-07,2.0974320478110628e-06,0.0031230899938783515,0.0,0.0,2.8879317496541383e-05,1.2642481806692602e-06,0.007985399347149577,0.01969621451219393,3.048880467688794e-09,8.47449485541938e-23,1.0992079280449956e-16,2.6321031698206873e-11,2.207155892063466e-09,9.706930343160122e-05,1.4300793896079714e-11,2.8465629935448786e-18,8.134700411437212e-14,7.520824705521058e-21,2.324578986813901e-13,1.4602467946505374e-08,2.0136251683460417e-13,4.961473932548184e-09,2.363039487462312e-18,1.271808277514123e-12,9.560564152818116e-13,5.545846264275022e-17,3.527376450613542e-12,8.242297866395764e-17,2.924013621163443e-16,3.1134191008577777e-13,3.76,0.0,0.03867775443251565,0.5012926733739206,0.47632183754350255,1.3902641986098576e-06,2.6725849672080484e-08,0.06072723299447443,6.889922421718504e-05,9.395064861620713e-15,4.300387389337552e-17,1.3106868457987436e-08,2.252319713418476e-09,3.427090470060262e-06,0.4734414240219336,4.894643329102468e-09,0.0031594821487701892,1.293086469768988e-06,0.0001304862307424105,0.0024489043463301148,3.4775920041930793e-10,4.632656377136419e-05,1.3529820679540778e-08,8.712279100912867e-09,4.85088349905445e-12,0.00032148787013844027,3.854085902042129e-09,9.68539039088078e-07,3.476995974196551e-08,0.0014891531121771183,3.6239798124460717e-12,2.9465501054828663e-05,6.758552316173326e-16,1.1192811704229162e-08,1.3722064281409777e-09,4.461901899753018e-09,7.002907098772662e-06,4.145067806248809e-09,1.8607161395242484e-09,7.811506191727196e-11,5.145539715043755e-07,3.10331511414314e-10,8.761952488862338e-09,2.8349417851497077e-08,4.754367693558696e-07,2.869845147672569e-08,1.9631404219926776e-08,3.0344498231616082e-12,4.700484006677356e-09,6.489893824139671e-07,5.4688914133671024e-11,1.6253167087672843e-09,1.309770605027291e-05,2.1882982267281855e-11,5.2271550558453334e-14,1.7761047278924243e-06,3.381157391938047e-14,1.4158487262807304e-12,3.179701743061241e-10,2.1324507506818454e-17,3.126520043636892e-17,3.159529660335397e-07,8.194649325359023e-15
